row_id,xcoord,ycoord
507,-120.01946,65.25299
508,-120.01166,65.24121
509,-120.04537,65.19882
510,-120.05582,65.19264
511,-120.13103,65.19235
512,-120.14825,65.1894
513,-120.1849,65.17586
514,-120.26246,65.1585
515,-120.29911,65.14496
516,-120.34841,65.11434
517,-120.38197,65.10581
518,-120.41788,65.08697
519,-120.44261,65.0802
520,-120.44879,65.07372
521,-120.45306,65.06695
522,-120.45733,65.06224
523,-120.47676,65.05488
524,-120.53651,65.04163
525,-120.55123,65.03398
526,-120.553,65.02132
527,-120.66957,64.98659
528,-120.77966,64.98423
529,-120.80306,64.97658
530,-120.81513,64.97099
531,-120.8506,64.96893
532,-120.86458,64.96333
533,-120.87459,64.95627
534,-120.90417,64.94214
535,-120.9161,64.93949
536,-121.00367,64.93772
537,-121.05327,64.92507
538,-121.0387,64.91447
539,-121.03281,64.91211
540,-121.03281,64.90475
541,-121.07991,64.90475
542,-121.07373,64.89857
543,-121.08212,64.89916
544,-121.10787,64.89857
545,-121.09698,64.86973
546,-121.12774,64.85589
547,-121.17087,64.84618
548,-121.19662,64.82969
549,-121.17146,64.8238
550,-121.16248,64.82263
551,-121.18176,64.81497
552,-121.20472,64.80938
553,-121.22842,64.80732
554,-121.25035,64.81085
555,-121.28817,64.82116
556,-121.29995,64.82616
557,-121.31157,64.82763
558,-121.33615,64.81792
559,-121.34808,64.81586
560,-121.36691,64.82145
561,-121.39473,64.84147
562,-121.50512,64.88415
563,-121.49143,64.89092
564,-121.50674,64.91094
565,-121.5088,64.9283
566,-121.49908,64.94332
567,-121.47804,64.95656
568,-121.44212,64.97128
569,-121.42961,64.97305
570,-121.4171,64.97687
571,-121.40783,64.98541
572,-121.39738,64.99306
573,-121.38163,64.99395
574,-121.38899,64.98659
575,-121.36691,64.97687
576,-121.28596,64.9598
577,-121.28596,64.96687
578,-121.29318,64.96745
579,-121.31393,64.97305
580,-121.30878,64.98276
581,-121.2998,64.98423
582,-121.27537,64.98041
583,-121.26477,64.98364
584,-121.24255,64.99777
585,-121.23136,65.00101
586,-121.2031,64.99895
587,-121.17617,64.99395
588,-121.17087,64.991
589,-121.16925,64.98217
