,row_id,xcoord,ycoord
38870,38870.0,-8.59789,53.87075
38871,38871.0,-8.56135,53.89484
38872,38872.0,-8.539660000000001,53.9145
38873,38873.0,-8.525260000000001,53.92194
38874,38874.0,-8.44856,53.93765
38875,38875.0,-8.43228,53.95604
38876,38876.0,-8.40339,53.96646
38877,38877.0,-8.3671,53.97362
38878,38878.0,-8.318760000000001,53.97871
38879,38879.0,-8.2412,54.00625
38880,38880.0,-8.21345,54.00674
38881,38881.0,-8.18765,53.99673000000001
38882,38882.0,-8.16308,53.982409999999994
38883,38883.0,-8.116530000000001,53.962880000000006
38884,38884.0,-8.10692,53.95254
40224,40224.0,-7.84537,52.87515
40225,40225.0,-7.82722,52.875640000000004
40226,40226.0,-7.81273,52.87027
40227,40227.0,-7.80175,52.86026
40228,40228.0,-7.7987,52.848290000000006
40229,40229.0,-7.812810000000001,52.81782
40230,40230.0,-7.8214,52.78181
40231,40231.0,-7.824089999999999,52.74795
40232,40232.0,-7.81924,52.733059999999995
40233,40233.0,-7.81119,52.72354
40234,40234.0,-7.806019999999999,52.702830000000006
40235,40235.0,-7.81233,52.680569999999996
40236,40236.0,-7.83202,52.6673
40237,40237.0,-7.8592,52.656240000000004
40238,40238.0,-7.8839,52.639230000000005
40239,40239.0,-7.90534,52.61107
40240,40240.0,-7.944160000000001,52.53946
40241,40241.0,-7.96557,52.522119999999994
40242,40242.0,-7.9829,52.51268
40243,40243.0,-7.992539999999999,52.49824
40244,40244.0,-7.983630000000001,52.473859999999995
40245,40245.0,-7.9291100000000005,52.41035
40246,40246.0,-7.92203,52.39378
40247,40247.0,-7.92227,52.37995
40248,40248.0,-7.91308,52.356190000000005
40249,40249.0,-7.88858,52.32827
40250,40250.0,-7.852119999999999,52.304190000000006
40251,40251.0,-7.817010000000001,52.29922
40252,40252.0,-7.79092,52.30097
40253,40253.0,-7.79125,52.31245
40254,40254.0,-7.7927100000000005,52.32026
40255,40255.0,-7.791739999999999,52.325509999999994
40256,40256.0,-7.78873,52.33185
40257,40257.0,-7.78043,52.3391
40258,40258.0,-7.77318,52.34199
40259,40259.0,-7.76594,52.34325
40260,40260.0,-7.738110000000001,52.3437
40261,40261.0,-7.5909699999999996,52.35985
40262,40262.0,-7.524,52.35415
40263,40263.0,-7.484489999999999,52.3452
40264,40264.0,-7.36465,52.335640000000005
40265,40265.0,-7.32555,52.318999999999996
40266,40266.0,-7.31273,52.31151
40267,40267.0,-7.2930399999999995,52.29352
40268,40268.0,-7.26041,52.27033
40269,40269.0,-7.23107,52.254870000000004
40270,40270.0,-7.21593,52.24877
40271,40271.0,-7.2067,52.24738
40272,40272.0,-7.2025,52.249340000000004
40273,40273.0,-7.19905,52.2517
40274,40274.0,-7.1832199999999995,52.26545
40275,40275.0,-7.17955,52.267520000000005
40276,40276.0,-7.17345,52.2696
40277,40277.0,-7.165760000000001,52.2709
40278,40278.0,-7.15298,52.27147
40279,40279.0,-7.12902,52.26439
40280,40280.0,-7.10204,52.25373
40281,40281.0,-7.08902,52.2508
40282,40282.0,-7.07958,52.24974
40283,40283.0,-7.074089999999999,52.25088
40284,40284.0,-7.0548,52.2519
40285,40285.0,-7.04345,52.2541
40286,40286.0,-7.034089999999999,52.25715
40287,40287.0,-7.0114600000000005,52.266909999999996
40288,40288.0,-6.996,52.2707
40289,40289.0,-6.9916100000000005,52.26655
42075,42075.0,-7.4737800000000005,53.16608000000001
42076,42076.0,-7.46203,53.179880000000004
42077,42077.0,-7.43562,53.18635
42078,42078.0,-7.40583,53.18252
42079,42079.0,-7.377510000000001,53.169869999999996
42080,42080.0,-7.354889999999999,53.15497
42081,42081.0,-7.3275,53.14476
42082,42082.0,-7.304760000000001,53.14208000000001
42083,42083.0,-7.30207,53.139109999999995
42084,42084.0,-7.29552,53.13646
42085,42085.0,-7.28482,53.1341
42086,42086.0,-7.259189999999999,53.13446999999999
42087,42087.0,-7.241569999999999,53.13666
42088,42088.0,-7.20983,53.146469999999994
42089,42089.0,-7.201410000000001,53.15034
42090,42090.0,-7.18261,53.153059999999996
42091,42091.0,-7.13842,53.15225
42092,42092.0,-7.12706,53.150209999999994
42093,42093.0,-7.11262,53.15266
42094,42094.0,-7.09215,53.16706
42095,42095.0,-7.07258,53.16633
42096,42096.0,-7.06774,53.16421
42097,42097.0,-7.0624899999999995,53.159819999999996
42098,42098.0,-7.062,53.15583
42099,42099.0,-7.06355,53.15225
42100,42100.0,-7.06676,53.14985
42101,42101.0,-7.071689999999999,53.148830000000004
42102,42102.0,-7.07665,53.148830000000004
42103,42103.0,-7.08145,53.148340000000005
42104,42104.0,-7.08511,53.14581999999999
42105,42105.0,-7.08755,53.14277
42106,42106.0,-7.0909699999999996,53.1363
42107,42107.0,-7.09081,53.13239
42108,42108.0,-7.09,53.12987
42109,42109.0,-7.083889999999999,53.12588
42110,42110.0,-7.06981,53.11042
42111,42111.0,-7.05541,53.08641
42112,42112.0,-7.05028,53.07258
42113,42113.0,-7.0467,53.055890000000005
42114,42114.0,-7.03563,53.046859999999995
42115,42115.0,-7.02929,53.03856
42116,42116.0,-6.99153,53.005280000000006
42117,42117.0,-6.9802100000000005,52.98965
42118,42118.0,-6.96862,52.97061
42119,42119.0,-6.970610000000001,52.95799
42120,42120.0,-6.93952,52.920559999999995
42121,42121.0,-6.9344,52.912259999999996
42122,42122.0,-6.93122,52.9003
42123,42123.0,-6.93078,52.896469999999994
42124,42124.0,-6.931019999999999,52.88451
42125,42125.0,-6.9332199999999995,52.871080000000006
42126,42126.0,-6.93228,52.84528
42127,42127.0,-6.932930000000001,52.84138000000001
42128,42128.0,-6.93765,52.8251
42129,42129.0,-6.94473,52.82099
42130,42130.0,-6.956169999999999,52.817119999999996
42131,42131.0,-6.96203,52.7932
42132,42132.0,-6.96378,52.76971999999999
42133,42133.0,-6.9732199999999995,52.74405
42134,42134.0,-6.96369,52.72362
42135,42135.0,-6.972519999999999,52.708969999999994
42136,42136.0,-6.97435,52.6826
42137,42137.0,-6.98473,52.64516999999999
42138,42138.0,-6.9802100000000005,52.628609999999995
42139,42139.0,-6.9661800000000005,52.61546
42140,42140.0,-6.930039999999999,52.59488
42141,42141.0,-6.919789999999999,52.58364
42142,42142.0,-6.919789999999999,52.566109999999995
42143,42143.0,-6.93297,52.514109999999995
42144,42144.0,-6.92882,52.49136
42145,42145.0,-6.92077,52.472640000000006
42146,42146.0,-6.92325,52.46597
42147,42147.0,-6.919989999999999,52.44868
42148,42148.0,-6.92357,52.43252
42149,42149.0,-6.92772,52.42499
42150,42150.0,-6.93301,52.42137
42151,42151.0,-6.94384,52.423
42152,42152.0,-6.949330000000001,52.423159999999996
