Country,Latitude,Longitude,SiteID,SiteName,Slope,Profile cu,ele30m,Tangential,Aspect
Ireland,54.07420,-6.13302,S7253,Tievebulliagh,17.74746,-0.00301,108.00000,-0.00161,266.30542
Ireland,52.96070,-7.20146,S7254,Timahoe,0.92666,-0.00105,118.00000,0.00000,90.00000
Ireland,52.98490,-6.81007,S7255,Timolin,1.93271,0.00225,93.00000,-0.00003,186.88226
Ireland,52.79720,-6.89529,S7256,Tinryland,0.92668,-0.00105,82.00000,0.00000,90.00000
Ireland,52.87570,-7.48732,S7257,Tintore,1.53139,-0.00286,93.00000,0.00000,360.00000
Ireland,54.87340,-7.31437,S7258,Tirkernaghan,4.41357,0.00033,56.00000,0.00141,144.82312
Ireland,53.48830,-6.84940,S7259,Tobertynan,3.18142,-0.00010,70.00000,0.00199,119.20096
Ireland,54.24550,-8.47904,S7260,Tonafortes,1.21809,0.00005,26.00000,0.00059,310.48880
Ireland,53.99900,-9.90011,S7261,Tonregee,2.12057,-0.00035,11.00000,-0.00033,79.32006
Ireland,54.42060,-7.41161,S7262,Tonyglaskan,3.20779,-0.00098,140.00000,0.00066,8.29469
Ireland,54.71340,-6.46135,S7263,Toome,0.00000,0.00000,13.00000,0.00000,0.00000
Ireland,51.51790,-9.65664,S7264,Toormore,5.92797,0.00014,12.00000,0.00048,200.52274
Ireland,54.35890,-7.52157,S7265,Topped Mountain,10.88469,0.00135,260.00000,0.00031,288.90338
Ireland,54.15000,-7.41706,S7266,Townparks,3.78379,-0.00036,53.00000,0.00036,282.02103
Ireland,51.98670,-8.37462,S7267,Trantstown,4.84033,-0.00093,157.00000,-0.00013,148.30801
Ireland,53.28520,-8.47409,S7268,Treanbaun,2.71399,-0.00041,91.00000,-0.00025,184.89316
Ireland,54.06140,-8.41682,S7269,Treanmacmurtagh,20.88779,-0.00065,163.00000,0.00305,172.08388
Ireland,54.64830,-7.07197,S7270,Tremoge,3.77120,0.00215,222.00000,0.00129,17.85718
Ireland,54.07370,-9.91745,S7271,Tullaghanbaun,2.43088,0.00127,17.00000,0.00175,49.62928
Ireland,52.84690,-8.24496,S7272,Tullahedy,3.49201,-0.00197,47.00000,0.00054,263.71622
Ireland,54.25700,-6.95095,S7274,Tullyhirm,2.00858,0.00035,61.00000,0.00202,53.79654
Ireland,53.31450,-7.77127,S7275,Tumbeagh,0.46333,0.00000,54.00000,-0.00000,270.00000
Ireland,53.30110,-8.28668,S7277,Urraghry,0.00000,0.00000,58.00000,0.00000,0.00000
Ireland,53.27120,-8.58033,S7278,Vermount,1.20654,0.00121,57.00000,0.00143,50.16958
Ireland,53.44180,-6.34930,S7279,Ward,0.45190,-0.00079,85.00000,0.00013,149.16010
Ireland,53.73240,-6.39661,S7280,Waterunder,4.83680,-0.00122,40.00000,-0.00173,310.13892
Ireland,52.31930,-6.47523,S7281,White Rocks,1.51211,0.00278,80.00000,0.00000,360.00000
Ireland,52.85400,-7.63800,S7282,Whitewell,1.34198,0.00159,102.00000,0.00166,328.81207
Ireland,53.62800,-8.18863,S7283,Woodbrook,1.21067,-0.00123,49.00000,-0.00144,229.93141
Ireland,52.91200,-6.86391,S7284,Woodlands,0.92666,-0.00105,79.00000,-0.00000,270.00000
Ireland,52.66160,-8.52029,S7285,Woodstown,0.44596,-0.00077,27.00000,0.00013,148.69936
Great Britain,57.46360,-1.81329,S7322,Den of Boddam,3.21901,-0.00008,86.00000,0.00036,21.05253
Great Britain,51.27630,-2.77507,S8379,Flint Jack's Cave,2.36967,0.00103,13.00000,0.00163,231.43896
Great Britain,51.94050,-4.82188,S8482,"Banc Du, Casmael/Puncheston, Pembrokshire",4.16369,0.00104,331.00000,0.00000,270.00000
Great Britain,51.33120,1.38855,S8504,"Chalk Hill, Ramsgate, Thanet, Kent",5.48242,0.00073,27.00000,0.00030,302.55850
Great Britain,51.06930,-1.28916,S8887,Winnall Down,4.68275,-0.00072,63.00000,-0.00173,260.98145
Great Britain,51.22000,-0.76900,S8894,Badshot Lea,0.43577,-0.00308,73.00000,-0.00038,212.12831
Great Britain,51.44000,-1.88000,S8895,Horslip ditch,3.52827,0.00067,182.00000,-0.00006,160.85283
Great Britain,51.16000,-1.77000,S8896,Boscombe down,0.73708,-0.00088,106.00000,0.00175,360.00000
Great Britain,51.05000,-1.30000,S8897,Twyford down,4.41459,0.00115,49.00000,-0.00274,70.57955
Great Britain,51.55200,-1.59100,S8898,Tower Hill,2.75127,0.00228,224.00000,0.00145,57.31509
Great Britain,51.42400,-0.99200,S8899,3017 Reading Business park,3.49155,-0.00197,36.00000,0.00051,276.08673
Great Britain,50.68400,-1.24400,S8900,Arreton down,4.08242,0.00017,104.00000,0.00303,254.47632
Great Britain,51.11500,-2.28500,S8901,Whitesheet Down,3.95858,0.00303,230.00000,0.00211,229.45367
Great Britain,51.34000,-1.71000,S8903,"Barrow 2,3&4 Milton Lilbourne",4.22890,-0.00201,129.00000,0.00136,100.05946
Ireland,52.19530,-8.27282,S9046,Ballinglanna North,3.75588,0.00008,116.00000,0.00056,334.45389
Ireland,55.00940,-7.28219,S9172,Caw,4.55393,-0.00117,7.00000,0.00259,105.36226
Ireland,52.16550,-8.26733,S9173,Gortore 1b,2.00739,-0.00216,47.00000,0.00107,339.74783
Ireland,53.96640,-6.39229,S9174,Haggardstown,2.42829,0.00126,16.00000,0.00175,229.70251
Ireland,52.27910,-7.13320,S9175,Newrath 35,1.62027,-0.00147,8.00000,-0.00067,225.63074
Great Britain,52.04900,-2.72029,S9184,Hereford - Asda site,1.99954,-0.00175,52.00000,-0.00182,112.07146
Great Britain,52.85450,-1.53861,S9185,Potlock cursus monument,1.98636,0.00030,46.00000,0.00270,54.70144
Great Britain,52.85490,-1.34059,S9186,Willow Farm Business Park,2.40265,0.00116,35.00000,0.00170,230.44283
Great Britain,58.74480,-2.91676,S9187,Ibister 'Tomb of the Eagles',6.27737,0.00621,30.00000,0.00082,8.44740
Great Britain,57.63140,-4.30277,S9188,Kinbeachie,1.78681,0.00297,115.00000,0.00170,195.01334
Great Britain,56.94850,-7.52510,S9189,Ben Tangaval,13.87534,-0.00332,21.00000,-0.00429,311.19116
Great Britain,50.78160,-3.26510,S9190,Castle Hill Devon,5.61189,-0.00192,79.00000,-0.00109,315.58487
Ireland,53.16600,-6.74000,S9196,Corbally,1.22066,-0.00047,90.00000,-0.00019,108.40776
Great Britain,52.65200,-0.32134,S9214,Etton woodgate,1.78303,-0.00234,8.00000,-0.00153,148.69370
Great Britain,51.41260,0.84146,S9215,Kingsborough 1,2.37236,0.00104,66.00000,0.00163,308.64438
Great Britain,51.41530,0.83991,S9216,Kingsborough 2,1.99583,-0.00094,66.00000,-0.00173,111.79173
Great Britain,51.79700,1.09563,S9217,"Lodge farm, St Osyth",1.19058,-0.00114,14.00000,-0.00137,51.11754
Great Britain,51.89190,-0.55312,S9218,Maiden Bower,1.21748,0.00050,155.00000,-0.00008,107.91306
Great Britain,52.66150,-0.29258,S9219,Northborough,2.39840,-0.00029,8.00000,0.00183,50.56854
Great Britain,50.82120,-0.74419,S9220,Raddon,3.06747,0.00120,7.00000,-0.00103,17.57412
Great Britain,51.41260,0.83974,S9221,Whitehawk,4.68334,0.00065,65.00000,-0.00085,260.91467
Great Britain,52.14600,-2.67284,S9222,Hill croft field,1.32641,0.00153,113.00000,0.00164,211.60013
