Country,Latitude,Longitude,SiteID,Elevation,SiteName,min_lakes_distance,min_rivers_distance,min_borders_distance
Ireland,52.7473,-7.69211,S7078,79,Killoran,0.569843532,0.121427279,0.652322693
Ireland,52.5927,-8.33595,S7079,88,Killuragh cave,0.250960619,0.356164456,0.4229058
Ireland,51.9584,-8.39633,S7080,0,Killydonoghoe,0.859912533,0.065410339,0.065410339
Ireland,54.647,-6.745,S7082,85,Killymoon,0.166449716,0.183254739,0.503946557
Ireland,54.7134,-6.21676,S7083,0,Kilmahamogue,0.023607806,0.212317148,0.300486978
Ireland,53.3269,-6.43154,S7084,0,Kilmahuddrick,0.136106923,0.214328765,0.214328765
Ireland,53.4108,-6.89482,S7086,0,Kilmorebrannagh,0.426756101,0.301177613,0.679637069
Ireland,51.8949,-9.5805,S7088,11,Kilmurry,0.137052422,0.017231404,0.017231404
Ireland,53.5514,-7.40268,S7089,107,Kilotan,0.436973464,0.366533145,1.086918672
Ireland,52.9585,-7.2062,S7090,198,Kilshane,0.671883621,0.181637063,0.701106782
Ireland,52.3629,-7.57758,S7091,35,Kilsheelan,0.893514141,0.013732975,0.258719291
Ireland,52.528,-8.83811,S7092,189,Kiltenan,0.484404125,0.147836932,0.147836932
Ireland,54.5105,-7.66728,S7093,11,Kiltierney,0.058343661,0.086321984,0.444134192
Ireland,53.8802,-8.36964,S7094,93,Kinard,0.352735905,0.09262748,0.356838758
Ireland,54.3508,-6.7098,S7095,2,King's Stables,0.20573087,0.053513933,0.484296036
Ireland,54.744,-7.512,S7096,11,Kinkit,0.315176119,0.257343239,0.257343239
Ireland,53.4566,-7.10496,S7097,0,Kinnegad,0.626973368,0.289823235,0.855476264
Ireland,53.335,-6.431,S7098,0,Kishoge,0.14400467,0.213176526,0.213176526
Ireland,53.518,-8.85563,S7100,67,Knockacarrigeen Hill,0.221509708,0.264116725,0.264116725
Ireland,53.4029,-7.75623,S7101,118,Knockdomny,0.150313521,0.368594242,1.103536779
Ireland,52.4222,-7.92478,S7102,3,Knockgraffon,0.60220098,0.012616315,0.448376949
Ireland,52.8901,-6.64667,S7103,0,Knocklishen Beg,0.252163602,0.284181402,0.486108591
Ireland,53.5092,-6.58948,S7104,0,Knockmark,0.326753644,0.388284343,0.388284343
Ireland,52.7673,-8.82259,S7105,106,Knocknalappa,0.350861873,0.079046312,0.079046312
Ireland,54.2706,-8.47153,S7106,67,Knockrea North,0.31674962,0.006126794,0.006126794
Ireland,52.453,-8.57256,S7108,237,Knockuregare,0.384064293,0.283344197,0.283344197
Ireland,52.1602,-8.33492,S7109,64,Labbacallee,0.666350542,0.260255702,0.260255702
Ireland,53.265,-6.15956,S7110,0,Laughanstown,0.320357567,0.034657882,0.034657882
Ireland,52.6025,-9.11467,S7111,151,Leahys,0.666575224,0.038532451,0.038532451
Ireland,52.8956,-7.48761,S7112,195,Leap,0.696300637,0.270833342,0.771684827
Ireland,53.5052,-6.5632,S7114,0,Leshamstown,0.316106222,0.366067488,0.366067488
Ireland,55.0561,-6.93326,S7117,0,Limavady Bypass,0.527113357,0.085271471,0.085271471
Ireland,55.1696,-6.4516,S7118,0,Liscolman,0.423129985,0.067433471,0.067433471
Ireland,52.6762,-9.11861,S7119,237,Liscormick,0.645825876,0.059527985,0.059527985
Ireland,53.6477,-6.29844,S7120,0,Lisdornan,0.483057374,0.066177486,0.066177486
Ireland,52.1358,-7.93768,S7121,0,Lismore,0.841847183,0.178742873,0.178742873
Ireland,53.5898,-6.59748,S7122,0,Lismullin,0.406457491,0.368821775,0.368821775
Ireland,52.0771,-8.29978,S7123,0,Lisnagar Demesne,0.754518913,0.173914521,0.173914521
Ireland,54.7841,-7.61968,S7124,66,Lisnamulligan,0.280502956,0.178806875,0.178806875
Ireland,51.94,-7.88295,S7125,0,Lisnasallagh,1.042386596,0.01677463,0.01677463
Ireland,53.6689,-7.58419,S7126,74,Lissanure,0.281918409,0.425826438,1.042032457
Ireland,52.2057,-8.54686,S7127,192,Lissard,0.618756764,0.342011135,0.342011135
Ireland,52.3799,-7.95895,S7128,1,Lissava,0.617149009,0.036680034,0.41439238
Ireland,53.9882,-6.44011,S7129,0,Littlemill,0.496820438,0.07124573,0.07124573
Ireland,54.4969,-6.8099,S7130,70,Lough Eskragh,0.201503451,0.085032094,0.603286656
Ireland,52.4907,-7.89775,S7131,91,Loughfeedora,0.567933006,0.067315865,0.486286262
Ireland,53.1537,-6.93295,S7132,0,Loughlion,0.372266825,0.129067577,0.740495342
Ireland,53.96,-8.80527,S7133,59,Lowpark,0.387435556,0.080656011,0.303017208
Ireland,52.2949,-7.05744,S7134,0,Luffany,0.973821541,0.03847944,0.060318974
Ireland,53.272,-6.9397,S7135,0,Lullymore Bog,0.399569857,0.166318179,0.725433018
Ireland,54.4648,-6.33602,S7136,0,Lurgan,0.036540005,0.144537226,0.367317824
Ireland,53.3148,-8.24392,S7137,75,Mackney,0.235540489,0.593408986,0.657669334
Ireland,54.2645,-8.48125,S7138,52,Magheraboy,0.328168226,0.016325796,0.016325796
Ireland,55.19,-6.65498,S7139,0,Magheramenagh,0.470642102,0.023382543,0.023382543
Ireland,51.8745,-8.59204,S7140,0,Maglin,0.9127775,0.162997657,0.162997657
Ireland,52.6639,-8.82344,S7141,97,Maigue,0.400930398,0.027550007,0.027550007
Ireland,52.799,-8.93811,S7142,213,Manusmore,0.45185759,0.024213719,0.024213719
Ireland,52.4467,-7.90378,S7143,70,Marlhill,0.596431891,0.044304982,0.454689931
Ireland,53.5264,-7.33604,S7144,74,Marlinstown,0.504146863,0.350890437,1.032768936
Ireland,53.4126,-6.87468,S7145,0,Martinstown,0.412347696,0.314594589,0.659764414
Ireland,51.7713,-9.38566,S7146,118,Maughanasilly,0.279619145,0.076867327,0.076867327
Ireland,51.8977,-8.81456,S7147,0,Meadowlands,0.690023994,0.259070249,0.259070249
Ireland,53.3685,-7.49946,S7148,53,Mears Park Farm,0.385419488,0.19229797,1.190353388
Ireland,52.0117,-8.33389,S7149,0,Meenane,0.813196875,0.113347099,0.113347099
Ireland,53.3106,-6.24804,S7150,0,Milltown,0.251635758,0.046224152,0.046224152
Ireland,51.8629,-9.18484,S7151,55,Milmorane,0.353371391,0.294999304,0.294999304
Ireland,51.9994,-8.34871,S7152,0,Mitchellsfort,0.823436167,0.10577321,0.10577321
Ireland,52.2654,-8.27094,S7153,26,Mitchelstown,0.579372367,0.35496846,0.362773587
Ireland,53.9892,-6.71337,S7154,0,Monanny,0.543382892,0.122807876,0.339454369
Ireland,53.5332,-8.11471,S7155,95,Moneen,0.070696462,0.41941235,0.782456314
Ireland,52.7925,-8.87475,S7156,128,Mooghaun,0.392058144,0.070037711,0.070037711
Ireland,52.9755,-6.8157,S7157,0,Moone,0.306244495,0.134495307,0.675478464
Ireland,53.569,-6.57791,S7158,0,Mound of the hostages,0.381579681,0.356217237,0.356217237
Ireland,51.5641,-9.5338,S7159,0,Mount Gabriel,0.456179513,0.041137682,0.041137682
Ireland,52.2821,-9.72224,S7161,89,Mounthawk,0.245433302,0.03720586,0.03720586
Ireland,52.8008,-6.86009,S7162,0,Moyle Big,0.454401035,0.081277571,0.529693891
Ireland,53.2629,-8.83769,S7164,49,Moyveela,0.222710706,0.070937336,0.070937336
Ireland,53.4772,-6.38926,S7165,0,Muckerstown,0.292201805,0.195116208,0.195116208
Ireland,53.2505,-7.55018,S7166,128,Mucklagh,0.403883421,0.112949577,1.108898214
Ireland,51.94,-7.88295,S7167,0,Muckridge,1.042386596,0.01677463,0.01677463
Ireland,54.2461,-9.79939,S7168,30,Muingerroon,0.524530882,0.016941065,0.016941065
Ireland,54.2058,-9.87727,S7169,128,Muings,0.590222031,0.017987223,0.017987223
Ireland,52.2857,-7.13196,S7170,0,Mullinabro,1.023471084,0.02151185,0.114363152
Ireland,53.2653,-6.21133,S7171,0,Murphystown,0.270060299,0.059412484,0.059412484
Ireland,54.3495,-6.70016,S7172,4,Navan Fort,0.202035398,0.05692237,0.476465955
Ireland,53.193,-6.09394,S7175,0,Newcourt,0.370120261,0.012008435,0.012008435
Ireland,53.5042,-7.23078,S7176,18,Newdown,0.610564729,0.354428623,0.944453346
Ireland,52.2705,-7.13264,S7177,0,Newrath 37,1.036208563,0.007101866,0.099338219
Ireland,54.7167,-7.4,S7178,46,Newtonstewart,0.390168996,0.328404065,0.333142025
Ireland,52.8778,-8.29281,S7179,149,Newtown,0.021621991,0.447447847,0.502049116
Ireland,54.0185,-6.45329,S7180,0,Newtownbalregan,0.467950644,0.093472905,0.093472905
Ireland,55.0402,-7.31624,S7182,124,Oakgrove,0.664633294,0.060417631,0.060417631
Ireland,52.8591,-7.48479,S7183,162,Oldglass,0.70902606,0.307177376,0.735077773
Ireland,53.2283,-6.67329,S7184,0,Oldtown,0.139865822,0.388605993,0.470382331
Ireland,53.5328,-10.1644,S7185,28,Omey Island,0.63949141,0.015958813,0.015958813
Ireland,52.9098,-7.53704,S7187,206,Palmershill,0.644890723,0.263972093,0.790673575
Ireland,52.8135,-7.49635,S7188,144,Parknahown ,0.713111561,0.30434498,0.690510798
Ireland,52.2238,-8.69455,S7189,223,Pepperhill,0.641677122,0.430637602,0.430637602
Ireland,51.9693,-7.80922,S7190,0,Piltdown Kinsale Beg,1.047982848,0.024971568,0.024971568
Ireland,53.2215,-6.69196,S7191,0,Ploopluck,0.151750969,0.36944996,0.490168223
Ireland,53.1198,-6.0871,S7194,0,Priestsnewtown,0.375447103,0.041189825,0.041189825
Ireland,52.8913,-6.86708,S7195,0,Prumpelstown,0.397856731,0.063909459,0.616030084
Ireland,54.7279,-7.37581,S7196,74,Pubble,0.416747772,0.329437843,0.329437843
Ireland,52.8916,-8.92881,S7197,161,Racorcraun,0.431330713,0.117206434,0.117206434
Ireland,52.4088,-8.37182,S7198,168,Raheen,0.415151886,0.389682989,0.462262834
Ireland,53.1355,-7.81742,S7199,107,Rath,0.334629136,0.260044726,1.04203278
Ireland,52.0795,-9.2455,S7200,46,Rath More,0.244281479,0.391289915,0.391289915
Ireland,53.5684,-6.58512,S7201,0,Rath of the Synods,0.382659625,0.363230814,0.363230814
Ireland,52.1455,-8.26806,S7202,18,Rath-Healy ,0.695185127,0.243491305,0.243491305
Ireland,52.3974,-9.15197,S7204,358,Rathcahill West,0.483130141,0.200217038,0.200217038
Ireland,52.4611,-8.62844,S7205,54,Rathcannon,0.39824154,0.244841403,0.244841403
Ireland,52.8023,-6.87913,S7206,0,Rathcrogue,0.467369591,0.0628047,0.526542283
Ireland,52.6616,-7.74361,S7207,354,Rathcunikeen ,0.584540381,0.071290247,0.578692715
Ireland,52.8008,-6.66,S7208,0,Rathgall,0.33888801,0.275889233,0.463864081
Ireland,53.2761,-8.47889,S7209,60,Rathglass,0.286265742,0.419607991,0.419607991
Ireland,53.709,-6.38824,S7210,0,Rathmullan,0.518763405,0.143927632,0.143927632
Ireland,52.2861,-7.05758,S7211,0,Rathpatrick,0.981311836,0.034312802,0.060270293
Ireland,53.4759,-6.52139,S7212,0,Raynestown,0.280396545,0.326915635,0.326915635
Ireland,51.9108,-10.3549,S7213,271,Reenarea,0.774533703,0.016094254,0.016094254
Ireland,52.7942,-7.94181,S7214,51,Richmond,0.352825312,0.121045777,0.772632979
Ireland,53.4967,-7.16413,S7215,11,Riverstown,0.677592822,0.337407247,0.887732311
Ireland,54.0167,-6.2901,S7216,0,Rockmarshall ,0.477711663,0.017615121,0.017615121
Ireland,52.033,-9.54458,S7217,221,Ross Island,0.004705231,0.159478865,0.159478865
Ireland,53.6297,-7.34394,S7218,87,Rossan ,0.502130268,0.424079948,1.00679275
Ireland,54.2446,-7.48632,S7219,145,Rossmacaffry,0.012107849,0.038826718,0.734542546
Ireland,53.5257,-6.09116,S7220,0,Rush ,0.503467698,0.009633245,0.009633245
Ireland,52.8562,-6.8377,S7221,0,Russellstown,0.400264246,0.095208313,0.589048857
Ireland,52.5535,-6.5505,S7223,0,Scarawalsh,0.5610369,0.193535268,0.193535268
Ireland,52.039,-8.31505,S7224,0,Scartbarry ,0.789163597,0.137437981,0.137437981
Ireland,55.0464,-6.93944,S7225,0,Scroggy Road,0.526061285,0.081591677,0.081591677
Ireland,52.9314,-7.4197,S7226,372,Shanahoe,0.711538574,0.232429193,0.768605056
Ireland,52.7078,-7.73477,S7227,90,Shanballyduff,0.55994859,0.071423129,0.62157518
Ireland,52.932,-7.64529,S7228,148,Shanboe,0.534547745,0.172123093,0.83013821
Ireland,54.0031,-6.83239,S7229,0,Shanco,0.571590062,0.0534236,0.459195795
Ireland,52.6256,-9.16098,S7230,185,Shannakea Beg,0.661764152,0.009336423,0.009336423
Ireland,52.6894,-8.05083,S7231,124,Shevry,0.319860263,0.16523598,0.700532932
Ireland,51.547,-9.12798,S7232,0,Skahanagh,0.61026167,0.011205949,0.011205949
Ireland,53.2333,-7.32168,S7233,437,Skeahanagh ,0.606940335,0.084500614,0.998233406
Ireland,52.8901,-7.1514,S7234,62,Slatt Lower,0.643360783,0.192227011,0.620312721
Ireland,54.1333,-6.43333,S7235,0,Sliabh Gullion,0.351684916,0.138397647,0.138397647
Ireland,54.3401,-5.97367,S7236,0,Slieve Croob,0.380961127,0.156404661,0.156404661
Ireland,54.4916,-8.19066,S7238,124,Sminver ,0.024382799,0.022027667,0.022098337
Ireland,53.3502,-6.24168,S7240,0,Spencer Dock,0.277076602,0.023707016,0.023707016
Ireland,52.9284,-7.47346,S7241,386,Springfield,0.679173856,0.237680215,0.796998432
Ireland,52.2628,-8.29459,S7242,88,Stag Park,0.575044993,0.359492687,0.359492687
Ireland,53.5011,-8.27944,S7243,111,Stonepark,0.232923603,0.468163942,0.676200497
Ireland,54.7563,-5.92463,S7244,0,Straid,0.318624274,0.087075255,0.087075255
Ireland,54.8551,-7.11851,S7245,225,Stranagalwilly,0.593234187,0.18683169,0.18683169
Ireland,52.8495,-6.93088,S7246,0,Strawhall,0.473728207,0.004446167,0.564223771
Ireland,52.3881,-7.89258,S7247,89,Suttonrath,0.648880695,0.029992747,0.402963524
Ireland,52.8119,-8.75268,S7248,123,Teeronea,0.269720813,0.138948205,0.138948205
Ireland,51.8671,-9.6799,S7249,40,Templenoe,0.213039456,0.025673576,0.025673576
Ireland,53.9155,-7.12509,S7250,0,Termon,0.399004147,0.148552154,0.746111313
Ireland,53.1605,-6.87859,S7251,0,The Curragh,0.318177592,0.183469444,0.686289151
Ireland,54.0742,-6.13302,S7253,0,Tievebulliagh,0.472933082,0.02851404,0.02851404
Ireland,52.9607,-7.20146,S7254,188,Timahoe,0.666719433,0.180473637,0.701814352
Ireland,52.9849,-6.81007,S7255,0,Timolin,0.296386235,0.143994856,0.67487057
Ireland,52.7972,-6.89529,S7256,0,Tinryland,0.482708919,0.050722575,0.518148869
Ireland,52.8757,-7.48732,S7257,208,Tintore,0.701832119,0.290695504,0.751811477
Ireland,54.8734,-7.31437,S7258,66,Tirkernaghan,0.549853043,0.186421461,0.186421461
Ireland,53.4883,-6.8494,S7259,0,Tobertynan,0.4483439,0.390777026,0.629239257
Ireland,54.2455,-8.47904,S7260,42,Tonafortes,0.338441376,0.032307468,0.032307468
Ireland,53.999,-9.90011,S7261,43,Tonregee,0.582062181,0.019952945,0.019952945
Ireland,54.4206,-7.41161,S7262,37,Tonyglaskan,0.198243554,0.133831612,0.591940567
Ireland,54.7134,-6.46135,S7263,0,Toome,0.007193678,0.024045112,0.509842355
Ireland,51.5179,-9.65664,S7264,0,Toormore,0.520760418,0.002384492,0.002384492
Ireland,54.3589,-7.52157,S7265,72,Topped Mountain,0.087278681,0.072373054,0.61517356
Ireland,54.15,-7.41706,S7266,191,Townparks,0.024601406,0.027356169,0.844114463
Ireland,51.9867,-8.37462,S7267,0,Trantstown ,0.833327751,0.094267449,0.094267449
Ireland,53.2852,-8.47409,S7268,57,Treanbaun,0.28954443,0.425646278,0.425646278
Ireland,54.0614,-8.41682,S7269,62,Treanmacmurtagh,0.330032275,0.095885184,0.174154192
Ireland,54.6483,-7.07197,S7270,167,Tremoge,0.472526932,0.211693622,0.393622504
Ireland,54.0737,-9.91745,S7271,128,Tullaghanbaun,0.617881954,0.003970453,0.003970453
Ireland,52.8469,-8.24496,S7272,230,Tullahedy,0.070558749,0.400587357,0.535260392
Ireland,54.257,-6.95095,S7274,116,Tullyhirm,0.439011867,0.117003759,0.638334215
Ireland,53.3145,-7.77127,S7275,95,Tumbeagh,0.191693629,0.332458714,1.127472771
Ireland,53.3011,-8.28668,S7277,84,Urraghry,0.225833089,0.6133416,0.613436544
Ireland,53.2712,-8.58033,S7278,52,Vermount,0.357958413,0.31851833,0.31851833
Ireland,53.4418,-6.3493,S7279,0,Ward,0.273986943,0.155689641,0.155689641
Ireland,53.7324,-6.39661,S7280,0,Waterunder,0.54062431,0.150000128,0.150000128
Ireland,52.3193,-6.47523,S7281,0,White Rocks,0.79676284,0.021435979,0.021435979
Ireland,52.854,-7.638,S7282,105,Whitewell,0.566530884,0.160801412,0.751811738
Ireland,53.628,-8.18863,S7283,85,Woodbrook ,0.129445495,0.334668098,0.663456382
Ireland,52.912,-6.86391,S7284,0,Woodlands,0.382458757,0.068319295,0.636933509
Ireland,52.6616,-8.52029,S7285,299,Woodstown,0.170636027,0.231159304,0.231159304
Great Britain,57.4636,-1.81329,S7322,0,Den of Boddam,2.36881747,0.025157442,0.025157442
Great Britain,51.2763,-2.77507,S8379,121,Flint Jack's Cave,3.890569571,0.178039425,0.178039425
Great Britain,51.9405,-4.82188,S8482,92,"Banc Du, Casmael/Puncheston, Pembrokshire",2.036725182,0.076865123,0.076865123
Great Britain,51.3312,1.38855,S8504,27,"Chalk Hill, Ramsgate, Thanet, Kent",3.727548606,0.005738467,0.005738467
Great Britain,51.0693,-1.28916,S8887,81,Winnall Down,3.748330654,0.202794666,0.202794666
Great Britain,51.22,-0.769,S8894,0,Badshot Lea,4.046602252,0.412106138,0.412106138
Great Britain,51.44,-1.88,S8895,42,Horslip ditch,4.021501196,0.595312221,0.595312221
Great Britain,51.16,-1.77,S8896,63,Boscombe down,3.753034648,0.388133227,0.388133227
Great Britain,51.05,-1.3,S8897,55,Twyford down,3.726999258,0.181516026,0.181516026
Great Britain,51.552,-1.591,S8898,77,Tower Hill,4.164691195,0.575632546,0.645966967
Great Britain,51.424,-0.992,S8899,0,3017 Reading Business park,4.168899235,0.52400501,0.576937089
Great Britain,50.684,-1.244,S8900,0,Arreton down,3.387836388,0.090185857,0.090185857
Great Britain,51.115,-2.285,S8901,79,Whitesheet Down,3.685980232,0.447962927,0.447962927
Great Britain,51.34,-1.71,S8903,111,"Barrow 2,3&4 Milton Lilbourne",3.938794774,0.487114157,0.487114157
Ireland,52.1953,-8.27282,S9046,94,Ballinglanna North,0.645918531,0.292700366,0.292700366
Ireland,55.0094,-7.28219,S9172,189,Caw,0.664859248,0.048503264,0.048503264
Ireland,52.1655,-8.26733,S9173,53,Gortore 1b,0.676091455,0.263463191,0.263463191
Ireland,53.9664,-6.39229,S9174,0,Haggardstown,0.51703411,0.019441091,0.019441091
Ireland,52.2791,-7.1332,S9175,0,Newrath 35,1.029545817,0.015292367,0.107942052
Great Britain,52.049,-2.72029,S9184,136,Hereford - Asda site,3.899457359,0.014294548,0.387885056
Great Britain,52.8545,-1.53861,S9185,79,Potlock cursus monument,4.385208503,0.960893676,1.172820258
Great Britain,52.8549,-1.34059,S9186,8,Willow Farm Business Park,4.521976123,0.907456474,1.045180658
Great Britain,58.7448,-2.91676,S9187,0,Ibister 'Tomb of the Eagles',1.656725923,0.006539794,0.006539794
Great Britain,57.6314,-4.30277,S9188,26,Kinbeachie,0.240596858,0.022066173,0.022066173
Great Britain,56.9485,-7.5251,S9189,0,Ben Tangaval,1.805365001,0.016311484,0.016311484
Great Britain,50.7816,-3.2651,S9190,89,Castle Hill Devon,3.520178647,0.10717915,0.10717915
Ireland,53.166,-6.74,S9196,0,Corbally,0.180421818,0.297993568,0.552378377
Great Britain,52.652,-0.321336,S9214,0,Etton woodgate,5.296923666,0.349697256,0.406112545
Great Britain,51.4126,0.841456,S9215,66,Kingsborough 1,4.236508846,0.05006229,0.05006229
Great Britain,51.4153,0.839911,S9216,66,Kingsborough 2,4.23740402,0.051212819,0.051212819
Great Britain,51.797,1.09563,S9217,14,"Lodge farm, St Osyth",3.914812283,0.037179646,0.037179646
Great Britain,51.8919,-0.553117,S9218,0,Maiden Bower,4.751658577,0.248556546,1.035238408
Great Britain,52.6615,-0.292583,S9219,0,Northborough,5.268726592,0.347694362,0.377254403
Great Britain,50.8212,-0.744189,S9220,0,Raddon,3.684448832,0.046284777,0.046284777
Great Britain,51.4126,0.839744,S9221,65,Whitehawk,4.238176478,0.051750533,0.051750533
Great Britain,52.146,-2.67284,S9222,58,Hill croft field,3.919067064,0.096344775,0.445981344
