Country,Latitude,Longitude,SiteID,SiteName,slope,Profile cu,ele30m,tangential,aspect,lake,river
Ireland,54.2222,-9.22159,S6949,Croghaun,2.4345,-0.00128,2,-0.00176,310.47272,0.258947961,0.743499621
Ireland,54.1494,-7.18043,S6950,Crossreagh,7.52252,-0.00111,155,0.00009,146.55898,0.43043887,0.340749451
Ireland,51.6856,-9.9337,S6951,Crumpane,3.24082,0,45,0,270,0.271012772,0.393952406
Ireland,52.8995,-7.5097,S6952,Cuffsborough,3.13112,-0.00078,127,0.00013,211.16116,1.008339264,0.249534748
Ireland,53.8848,-9.50033,S6953,Cuilmore,2.82899,-0.00063,27,0.001,194.2085,1.008339264,0.249534748
Ireland,54.255,-8.59725,S6954,Culleenamore,1.2182,-0.00126,3,-0.00147,310.49527,1.471494203,0.083531149
Ireland,54.2118,-8.99169,S6955,Culleens,2.36978,0.00304,76,0.00209,180,1.166651484,0.344467237
Ireland,54.2025,-6.56769,S6956,Cullyhanna Lough,2.54356,0.00448,218,0.00128,158.65207,1.18123745,0.497657351
Ireland,54.2025,-6.56769,S6957,Curragh,2.54356,0.00448,218,0.00128,158.65207,0.844356121,0.682928111
Ireland,52.3183,-7.98752,S6958,Curraghatoor,0,0,53,0,0,1.608861869,0.365223778
Ireland,53.2201,-7.82895,S6959,Curraghnore,0.77195,0.00097,54,-0.00174,180,1.066721819,0.303587943
Ireland,52.0518,-8.30679,S6960,Curraghprevin,3.14328,-0.00009,91,-0.00095,342.86761,0.26667171,0.618966284
Ireland,52.5784,-8.67075,S6961,Curraghtarsna,2.77821,-0.00104,47,0,270,1.471894614,0.212313583
Ireland,51.94,-7.88295,S6962,Curraheen,3.77718,0.00174,6,0.00182,281.4335,0.817352056,0.197584913
Ireland,52.5994,-8.27878,S6963,Cush,0.92671,0.00105,61,0,90,1.05013131,0.349555596
Ireland,53.462,-6.5223,S6964,Darcystown,1.99569,0.0003,92,0.00197,234.31633,0.0155143,0.684985392
Ireland,54.7134,-6.21676,S6965,Demesne,2.57308,0.00194,20,0.00048,219.02664,0.950009332,0.003511091
Ireland,52.9477,-7.35391,S6966,Derrinsallagh,1.53392,0.00287,105,0,180,1.069712891,0.20477035
Ireland,54.2371,-6.32677,S6967,Derrycraw,6.49749,-0.00006,40,0.00105,228.19649,0.017560431,0.532455741
Ireland,53.547,-9.34664,S6968,Derryfadda,6.08636,-0.00035,34,-0.00135,288.5625,0.540637744,0.203727546
Ireland,54.4265,-6.70344,S6969,Derryoghil,1.37928,0.00174,16,0.00169,210.24536,0.857703128,0.769211291
Ireland,52.9258,-7.60775,S6970,Derryvorrigan,4.86873,-0.00124,139,0.00526,94.50542,0.005015241,1.594887376
Ireland,53.1667,-6.46667,S6971,Dillonstown,2.00657,0.00134,256,-0.00057,292.58795,0.671635639,0.414007053
Ireland,53.3691,-7.05288,S6972,Dogstown,2.05678,0.00253,78,0.00077,199.74066,1.555429864,0.295901838
Ireland,52.5065,-8.76171,S6973,Dollas,1.77874,0.00079,37,0.00178,328.60876,0.077710173,0.647905677
Ireland,52.0614,-9.52644,S6974,Domalught,3.44991,0.00032,62,0.00136,11.61047,0.005015241,1.594887376
Ireland,53.8683,-6.44711,S6976,Donaghmore,1.82052,0.00249,44,0.00155,149.41588,0.458513598,1.91160729
Ireland,54.735,-6.136,S6977,Donegore,3.2042,-0.00001,152,0.00208,119.94402,0.227208065,1.693752798
Ireland,53.2902,-8.9881,S6978,Doughiska,1.20676,-0.00001,45,0.00029,50.15688,0.321928315,0.597043194
Ireland,52.0614,-9.52644,S6980,Dromatouk,3.44991,0.00032,62,0.00136,11.61047,0.019426025,0.068932247
Ireland,51.5885,-9.67785,S6981,Dromnea,4.74364,0,69,0,231.24702,0.838043552,0.44168536
Ireland,52.2881,-9.67321,S6982,Dromthacker,2.76431,-0.00005,59,-0.00273,123.11554,0.216667826,0.240266031
Ireland,53.5077,-6.57727,S6984,Drumree,1.18846,-0.00252,86,0.00024,11.23886,0.497969388,0.105427873
Ireland,54.5207,-7.7211,S6985,Drumwhinny,0.46063,-0.00082,54,0.00013,30.18763,0.222862467,0.642525547
Ireland,55.1655,-7.19602,S6986,Drung,5.9379,-0.00206,238,-0.00177,341.88593,1.234250789,0.6701808
Ireland,53.1152,-6.77536,S6987,D̼n Ailinne,2.78141,0.00061,176,-0.001,345.54089,1.183457221,0.654403762
Ireland,53.9289,-8.00418,S6988,Dun of Drumsna,7.08931,0.00194,52,0.00071,352.52844,0.636589161,0.163889871
Ireland,53.42,-6.475,S6989,Dunboyne,1.80635,0.00188,69,0,210.85286,1.387755097,0.123638475
Ireland,54.2583,-5.8423,S6990,Dundrum,4.11898,-0.00081,7,0.00013,329.65213,1.16244077,0.372639523
Ireland,54.2222,-5.88117,S6991,Dundrum Sandhills,1.64717,-0.00328,7,0.00024,343.66968,1.030182354,0.519613618
Ireland,54.5969,-7.05062,S6992,Dungate,8.35516,0.00146,169,0.00226,301.43002,0.610093084,0.25374671
Ireland,55.0114,-6.41174,S6994,Dunloy,3.71336,0.00052,117,0.00157,29.88533,0.752530524,0.449901535
Ireland,52.405,-8.35333,S6995,Duntryleague,0,0,131,0,0,0.627612749,0.311231304
Ireland,54.1624,-6.11269,S6996,Edenagarry,10.89118,0.0041,321,-0.00235,145.43701,0.627984944,0.579732558
Ireland,53.813,-7.89499,S6997,Edercloon,1.19674,-0.00256,47,0.00024,348.84058,0.768896767,0.319527754
Ireland,55.0268,-7.17831,S6999,Eglinton,1.67013,0.00002,13,-0.00072,103.96499,0.536556568,1.12522936
Ireland,53.7452,-6.79874,S7000,Emlagh Bog,1.36264,-0.00113,48,-0.00013,210.65823,1.22657231,0.030379046
Ireland,54.9945,-7.32,S7001,Enagh,6.05974,-0.00058,24,0.003,353.44061,0.611653942,1.448149718
Ireland,53.4667,-7.25924,S7002,Enniscoffey,0.46332,0,101,0,90,0.869099024,0.438733071
Ireland,52.7845,-9.08075,S7004,Fahee,1.16942,0.00244,85,-0.00024,348.57431,1.22477102,0.414431714
Ireland,54.9078,-6.54069,S7005,Fallahogy,2.02234,-0.00248,45,0.00003,6.57348,0.424682459,0.673562204
Ireland,53.4474,-10.134,S7006,False Bay,0.92658,-0.00105,3,0,90,0.33303548,0.168301643
Ireland,54.0609,-6.37637,S7007,Faughart,8.63761,0.00037,87,0.00169,25.20314,0.575098696,0.439589605
Ireland,52.1398,-8.26653,S7008,Fermoy,1.15314,0.0017,23,0.00043,348.40945,0.984492669,0.776320073
Ireland,53.5955,-6.32543,S7009,Fourknocks,2.5761,0.00107,143,0.00064,261.31146,0.82296068,0.241530158
Ireland,53.1532,-6.89372,S7010,French Furze,1.79812,0.0024,96,0.00154,328.98874,0.364727118,0.931963966
Ireland,53.4358,-8.47832,S7011,Gallagh,2.57595,0.00097,76,-0.00059,278.65619,0.122740051,0.664527424
Ireland,51.8717,-8.51966,S7012,Garrayndarragh,4.41705,-0.00192,24,-0.00225,158.49973,0.26667171,0.618966284
Ireland,52.6604,-7.22578,S7013,Garrincreen,2.50051,-0.00183,50,-0.0017,40.40641,0.204848343,0.733380579
Ireland,54.3132,-9.59,S7014,Geevraun,1.83501,0.00201,148,0,149.68561,0.649851683,0.19540946
Ireland,53.2481,-6.36098,S7015,Glassamucky,3.17729,0.00148,205,0.00247,119.06285,0.260658965,0.812049417
Ireland,53.462,-6.5223,S7016,Glebe,1.99569,0.0003,92,0.00197,234.31633,0.967112367,0.244061484
Ireland,53.9723,-9.48625,S7017,Glencullin,35.78813,-0.00449,461,-0.00111,8.38431,0.487083981,0.701614189
Ireland,53.8636,-7.25154,S7018,Glencurran Cave,0.45523,-0.0008,110,0.00013,329.41309,0.209426295,0.754309766
Ireland,54.3052,-9.458,S7020,Glenurla,5.66519,0.00044,147,0.00192,69.60826,0.732902494,1.306886179
Ireland,53.4147,-7.52854,S7021,Gneevebeg,1.18596,-0.00251,87,0.00024,191.263,0.20466756,0.157058502
Ireland,53.6336,-6.2564,S7022,Gormanstown,1.85262,0,24,0,270,0.574373081,1.148933104
Ireland,53.8115,-9.50653,S7023,Gortaroe,2.31525,0.00313,71,0,270,0.053401244,0.688042841
Ireland,54.2689,-10.0093,S7024,Gortbrack,3.29504,0.00008,44,0.00096,163.68726,1.227098385,0.400866244
Ireland,54.1733,-7.69633,S7026,Gortlaunaght,8.23727,-0.00051,92,-0.00015,178.39972,1.045426297,0.007592555
Ireland,54.2386,-9.8534,S7028,Gortmelia,3.16035,0,36,0,180,0.589766991,1.165155279
Ireland,53.2738,-9.05178,S7029,Gortnahoon,1.94552,0.00345,14,0.00012,186.83635,1.280259103,0.151164586
Ireland,52.167,-8.26649,S7030,Gortore 1,3.99747,0.00047,41,0.00121,48.79256,0.701183648,0.257988596
Ireland,52.2568,-7.1292,S7032,Grace Dieu,1.3288,-0.00097,51,-0.00013,211.53627,0.963830378,0.041358978
Ireland,54.2682,-9.86083,S7033,Graghil,5.25843,-0.00224,25,-0.00114,192.68735,1.034116682,0.016630031
Ireland,52.1965,-7.42374,S7034,Graigueshoneen,0.7541,0.00185,63,-0.00035,360,0.677100188,0.547746033
Ireland,53.7281,-8.23414,S7035,Grange,3.25608,0.00008,87,0.00096,196.51544,0.574731015,0.987708188
Ireland,54.3717,-6.68911,S7036,Grangemore,4.43899,-0.00345,31,-0.00099,128.63474,1.619726151,0.864464734
Ireland,52.2881,-7.15311,S7037,Granny,1.38999,0.00209,22,0,90,0.957862674,0.180342766
Ireland,55.0247,-7.28042,S7038,Gransha,3.25475,-0.00025,19,0.00026,171.82689,0.175574362,0.351082692
Ireland,52.1854,-8.9294,S7039,Greenfield,2.72681,0.00072,99,0.00096,14.75798,0.125578869,0.387335369
Ireland,54.5353,-5.56003,S7040,Greyabbey Bay,1.21698,-0.00205,7,-0.00244,190.97014,0.303149504,0.689991687
Ireland,53.3572,-7.49489,S7041,Hallsfarm,0.77443,0.00195,67,-0.00035,180,0.769369894,0.287738455
Ireland,53.2246,-6.71738,S7042,Halverstown,1.58967,-0.00105,75,-0.00263,119.04959,0.894908984,0.058374683
Ireland,53.215,-6.66518,S7043,Hanlonstown,1.54345,-0.0029,100,0,180,0.006562005,0.488434618
Ireland,53.495,-6.41621,S7044,Harlockstown,1.80869,0.00244,67,0.00154,149.19185,0.767219352,0.408723612
Ireland,52.3536,-6.64687,S7045,Harristown Big,2.78797,0.00079,67,0.0024,65.99188,0.645332075,0.41700861
Ireland,54.345,-6.759,S7046,Haughey's Fort,1.21156,-0.00262,62,0.00024,348.9798,0.831241173,0.56015582
Ireland,53.1723,-6.52094,S7047,Haylands,7.51418,0.00093,195,0.00231,304.13873,0.493974361,2.01443795
Ireland,53.9624,-6.41771,S7048,Haynestown,3.13948,0,15,0,180,0.234564337,0.140792456
Ireland,53.6291,-6.98775,S7049,Heathstown,1.19173,-0.00245,86,0.00226,348.79266,0.674345793,1.095876175
Ireland,52.6993,-8.51537,S7050,Hermitage,2.28712,-0.00283,20,0,180,1.149307731,0.177086452
Ireland,52.3262,-10.02,S7051,Illauntannig,4.45593,-0.00169,4,-0.00125,338.69904,0.59098906,1.165561314
Ireland,54.4008,-7.41843,S7052,Imeroo,2.56134,0.00111,108,0.00199,39.24259,0.984599467,0.683413846
Ireland,52.5906,-9.08452,S7053,Inchagreenoge,0.44544,0.00077,15,-0.00013,211.34213,1.417499514,0.738780101
Ireland,52.7243,-7.63024,S7054,Inchirourke,0.44643,0.00077,127,-0.00013,328.73599,0.547302183,0.178050307
Ireland,54.2435,-9.86929,S7055,Inver,0,0,16,0,0,1.071606263,0.253783988
Ireland,52.0131,-8.50413,S7056,Island,3.15725,0.00024,167,0.00228,61.62197,0.853087007,0.381062011
Ireland,54.8167,-5.7,S7057,Island Magee,2.81477,-0.00576,56,0.00021,4.71608,0.803596507,0.480429003
Ireland,54.6146,-7.15352,S7058,Island McHugh,1.22475,0.00045,117,-0.00009,250.98596,1.05514826,0.697061187
Ireland,52.7491,-7.55649,S7059,Johnstown,1.78592,-0.00236,135,-0.00153,211.24939,1.27940676,0.419233761
Ireland,53.5208,-7.63226,S7060,Keenoge,3.14101,0.00096,73,0.00036,171.52602,1.020360964,0.252983902
Ireland,52.3137,-6.45807,S7061,Kerloge,3.7752,-0.00185,14,0.00035,180,1.422142883,0.268376158
Ireland,51.9035,-8.44314,S7062,Kilbrien,20.40937,-0.00259,28,0,270,0.824519298,0.813653859
Ireland,52.0575,-8.20864,S7063,Kilcor South,1.50326,-0.00275,83,0,180,0.260626986,0.79488188
Ireland,52.9225,-7.55654,S7064,Kilcotton,2.03802,-0.00257,125,0.0001,340.06818,1.576114268,0.206969419
Ireland,55.1314,-6.32594,S7065,Kilcroagh,1.39733,-0.00182,95,-0.00171,209.81079,1.113348482,0.599519753
Ireland,52.5137,-8.80605,S7066,Kilfinny,0,0,46,0,0,1.005029444,0.032311589
Ireland,53.2604,-6.21981,S7067,Kilgobbin,4.04774,-0.00075,117,0.00141,30.94791,0.859838844,0.366536173
Ireland,52.1002,-7.74065,S7068,Kilgreany,6.3315,-0.00124,16,0.00232,259.77267,1.543430026,0.267105318
Ireland,51.9766,-8.37712,S7069,Killalough,4.22334,0.00108,131,-0.00024,217.04527,0.982254084,0.739039511
Ireland,52.286,-7.10041,S7070,Killaspy,1.19568,0.00005,59,-0.00028,230.80922,0.525548378,0.424854653
Ireland,53.5514,-7.40268,S7071,Killavally,1.81046,0.0019,100,0,210.77438,1.48315873,0.014232447
Ireland,52.0536,-7.9446,S7072,Killeenagh Mountain,4.73083,-0.00221,152,0.00118,61.60016,0.490844126,0.577920722
Ireland,51.9256,-8.51372,S7073,Killeens,5.74064,-0.00254,62,0.00195,74.91332,1.199265722,0.121425123
Ireland,53.6313,-6.79084,S7074,Killegland,0.45339,0.0008,60,-0.00013,329.27353,1.030802107,0.356162425
Ireland,52.3901,-7.90828,S7075,Killemly,1.62224,0.00201,52,0.00119,134.44135,1.095557729,0.625915147
Ireland,53.2774,-8.55923,S7076,Killescragh,2.52123,0.00007,57,-0.00073,139.99884,0.943350589,0.183254673
Ireland,52.7473,-7.69211,S7078,Killoran,0.89315,0.00206,126,-0.00051,148.74947,1.471894614,0.212313583
Ireland,52.5927,-8.33595,S7079,Killuragh cave,1.21919,-0.00049,42,0.00008,288.18088,0.136105635,0.644034307
Ireland,51.9584,-8.39633,S7080,Killydonoghoe,5.81128,-0.00161,85,-0.0011,219.47993,0.426756376,0.301175611
Ireland,54.647,-6.745,S7082,Killymoon,1.38483,-0.00177,69,-0.0017,30.11027,0.137051254,1.69858344
Ireland,54.7134,-6.21676,S7083,Kilmahamogue,2.57308,0.00194,20,0.00048,219.02664,0.859838844,0.366536173
Ireland,53.3269,-6.43154,S7084,Kilmahuddrick,1.54748,0.00292,68,0.00209,180,0.671882971,0.181640439
Ireland,53.4108,-6.89482,S7086,Kilmorebrannagh,2.97169,-0.00085,76,0.00085,38.54318,1.282922006,0.013735518
Ireland,51.8949,-9.5805,S7088,Kilmurry,13.91414,0.00146,106,0.00151,300.0896,0.80659118,0.846090573
Ireland,53.5514,-7.40268,S7089,Kilotan,1.81046,0.0019,100,0,210.77438,0.058343835,0.086320614
Ireland,52.9585,-7.2062,S7090,Kilshane,0.92666,0.00244,131,0.00383,90,0.597432572,0.092625475
Ireland,52.3629,-7.57758,S7091,Kilsheelan,0,0,16,0,0,0.943788434,0.053519185
Ireland,52.528,-8.83811,S7092,Kiltenan,1.16287,-0.00249,25,-0.00177,191.49144,0.315180202,0.366585048
Ireland,54.5105,-7.66728,S7093,Kiltierney,3.47568,0.00004,93,-0.00073,323.19907,0.62697349,0.289823488
Ireland,53.8802,-8.36964,S7094,Kinard,2.52661,-0.00077,67,0.00047,201.49965,0.144003437,0.648769678
Ireland,54.3508,-6.7098,S7095,King's Stables,2.01015,0.00035,52,0.00203,306.26605,0.22151016,0.390150229
Ireland,54.744,-7.512,S7096,Kinkit,1.66796,-0.00222,106,-0.00125,223.95621,0.976041021,0.368588465
Ireland,53.4566,-7.10496,S7097,Kinnegad,1.35581,-0.00165,78,-0.00167,30.83099,1.450079099,0.012619336
Ireland,53.335,-6.431,S7098,Kishoge,1.63966,0.00209,60,0.00121,135.0683,0.252168144,0.284176933
Ireland,53.518,-8.85563,S7100,Knockacarrigeen Hill,2.06316,0.00255,44,0.00077,199.67661,0.326758644,0.588053145
Ireland,53.4029,-7.75623,S7101,Knockdomny,7.53777,0.00035,141,0.00134,219.91786,0.608304647,0.87256695
Ireland,52.4222,-7.92478,S7102,Knockgraffon,1.3324,-0.00155,86,-0.00165,148.5598,0.316748759,0.31168192
Ireland,52.8901,-6.64667,S7103,Knocklishen Beg,3.77984,-0.00162,126,0.00084,101.67696,1.000123339,0.581778255
Ireland,53.5092,-6.58948,S7104,Knockmark,3.97493,-0.00082,95,-0.00145,60.78695,1.158331877,0.465149362
Ireland,52.7673,-8.82259,S7105,Knocknalappa,6.15781,-0.00115,28,0.00091,171.37753,0.320353309,0.851351312
Ireland,54.2706,-8.47153,S7106,Knockrea North,1.85242,-0.00209,10,0,90,0.666573773,1.126960373
Ireland,52.453,-8.57256,S7108,Knockuregare,4.10835,0.00047,72,0.00057,137.49774,0.959853,0.27083616
Ireland,52.1602,-8.33492,S7109,Labbacallee,1.32672,-0.00096,50,-0.00013,31.59198,0.316111051,0.607107443
Ireland,53.265,-6.15956,S7110,Laughanstown,3.88577,-0.00211,43,-0.00051,6.83776,0.965697551,0.21625062
Ireland,52.6025,-9.11467,S7111,Leahys,1.91609,-0.00221,107,0.00003,186.94273,1.430413289,0.179168037
Ireland,52.8956,-7.48761,S7112,Leap,3.06198,0,115,0,360,0.645827251,1.140042855
Ireland,53.5052,-6.5632,S7114,Leshamstown,2.7279,0.00041,91,0.00025,184.86795,0.483055829,0.659761563
Ireland,55.0561,-6.93326,S7117,Limavady Bypass,0.8034,-0.00091,10,0.00057,120.14288,1.552702359,0.188875234
Ireland,55.1696,-6.4516,S7118,Liscolman,1.67711,0.00245,68,-0.00033,136.34842,0.406462405,0.516310383
Ireland,52.6762,-9.11861,S7119,Liscormick,2.50103,-0.00259,38,-0.00168,220.39613,1.188548699,0.476896419
Ireland,53.6477,-6.29844,S7120,Lisdornan,2.38923,-0.00242,72,-0.00196,60.70654,0.280506331,0.348853396
Ireland,52.1358,-7.93768,S7121,Lismore,1.66469,0,51,0.00063,103.07002,1.608861869,0.365223778
Ireland,53.5898,-6.59748,S7122,Lismullin,1.95978,-0.00273,91,0.00045,186.78596,0.708180238,0.425823563
Ireland,52.0771,-8.29978,S7123,Lisnagar Demesne,1.19348,-0.00006,62,0.00028,50.94164,0.953909705,0.623808645
Ireland,54.7841,-7.61968,S7124,Lisnamulligan,3.20515,-0.00156,70,-0.00261,119.97425,1.451102611,0.036678746
Ireland,51.94,-7.88295,S7125,Lisnasallagh,3.77718,0.00174,6,0.00182,281.4335,0.791718838,0.381426433
Ireland,53.6689,-7.58419,S7126,Lissanure,1.81416,-0.00192,69,0,210.70403,0.849571417,0.085031153
Ireland,52.2057,-8.54686,S7127,Lissard,2.00898,-0.00216,112,0.00107,159.76477,1.429387413,0.067314352
Ireland,52.3799,-7.95895,S7128,Lissava,10.38343,0.00079,153,0.00336,313.25439,0.372266444,0.129068669
Ireland,53.9882,-6.44011,S7129,Littlemill,1.85251,0,22,0,90,0.387438987,0.080655432
Ireland,54.4969,-6.8099,S7130,Lough Eskragh,0,0,87,0,0,0.973826237,0.038480954
Ireland,52.4907,-7.89775,S7131,Loughfeedora,3.17173,0.00032,107,-0.00008,163.02757,0.399569776,0.166319885
Ireland,53.1537,-6.93295,S7132,Loughlion,1.34879,0.00106,87,0.00013,328.98889,1.274991437,0.144539825
Ireland,53.96,-8.80527,S7133,Lowpark,2.42814,-0.00272,66,-0.00102,130.29317,0.802316895,0.593411874
Ireland,52.2949,-7.05744,S7134,Luffany,2.21534,0.00211,79,0.00317,328.48596,0.328167374,0.308044459
Ireland,53.272,-6.9397,S7135,Lullymore Bog,0.9011,0.00266,81,0.00103,329.05902,1.272432138,0.045712485
Ireland,54.4648,-6.33602,S7136,Lurgan,2.4405,0.0013,47,0.00177,130.64044,0.912775632,0.832475603
Ireland,53.3148,-8.24392,S7137,Mackney,1.54705,-0.00291,55,0,360,0.704161264,0.847250902
Ireland,54.2645,-8.48125,S7138,Magheraboy,3.5983,-0.00259,24,-0.00081,56.69396,0.541611597,0.992247707
Ireland,55.19,-6.65498,S7139,Magheramenagh,1.86486,-0.00266,22,-0.00157,29.77432,1.451280719,0.044306866
Ireland,51.8745,-8.59204,S7140,Maglin,2.62899,-0.00038,21,-0.00025,185.05322,0.863906235,0.350889092
Ireland,52.6639,-8.82344,S7141,Maigue,0.79265,-0.00102,10,-0.00375,118.73381,0.412348004,0.314592564
Ireland,52.799,-8.93811,S7142,Manusmore,1.92458,0.00223,18,-0.00003,6.91171,0.279623196,1.568208344
Ireland,52.4467,-7.90378,S7143,Marlhill,2.89378,-0.00006,88,-0.00034,203.5787,0.690022265,1.011140558
Ireland,53.5264,-7.33604,S7144,Marlinstown,1.80967,0.0024,94,0.00026,149.21068,0.964872133,0.192301765
Ireland,53.4126,-6.87468,S7145,Martinstown,3.9511,0.00026,72,0.0004,84.37717,1.154781782,0.543834948
Ireland,51.7713,-9.38566,S7146,Maughanasilly,7.58919,0.00065,126,0.00079,133.23639,0.251631877,0.793575474
Ireland,51.8977,-8.81456,S7147,Meadowlands,6.0079,-0.00125,74,-0.00251,46.89874,0.353371423,1.347655949
Ireland,53.3685,-7.49946,S7148,Mears Park Farm,1.2212,0.00047,72,-0.00009,71.51034,1.140452904,0.56309387
Ireland,52.0117,-8.33389,S7149,Meenane,1.89115,0.00218,180,0.00203,187.03555,1.235948144,0.354968645
Ireland,53.3106,-6.24804,S7150,Milltown,0.9266,-0.00244,21,-0.00097,270,0.822280226,0.122810909
Ireland,51.8629,-9.18484,S7151,Milmorane,4.68415,0.00127,196,-0.00024,99.17494,0.883813318,0.419413703
Ireland,51.9994,-8.34871,S7152,Mitchellsfort,1.99925,-0.00043,144,-0.00084,247.9507,0.565791165,0.929989294
Ireland,52.2654,-8.27094,S7153,Mitchelstown,3.54008,0,99,0,31.53126,0.306243634,0.13449345
Ireland,53.9892,-6.71337,S7154,Monanny,0.45625,-0.00081,34,0.00013,30.51113,0.381584512,0.543495145
Ireland,53.5332,-8.11471,S7155,Moneen,3.62438,0,74,0.00029,49.99493,0.456182205,1.797411943
Ireland,52.7925,-8.87475,S7156,Mooghaun,8.39877,0.00017,37,-0.00121,353.71042,0.245432844,1.743148391
Ireland,52.9755,-6.8157,S7157,Moone,1.66612,0,106,-0.00066,103.31489,0.454405929,0.081279621
Ireland,53.569,-6.57791,S7158,Mound of the hostages,0.77829,0.00098,118,0.00035,180,0.222707299,0.627198231
Ireland,51.5641,-9.5338,S7159,Mount Gabriel,7.78652,-0.00081,125,0.00082,40.59587,0.292200589,0.720190708
Ireland,52.2821,-9.72224,S7161,Mounthawk,1.62032,-0.002,15,-0.00118,314.37125,0.994986305,0.112954936
Ireland,52.8008,-6.86009,S7162,Moyle Big,1.20125,-0.00118,74,-0.00141,50.47818,1.608861869,0.365223778
Ireland,53.2629,-8.83769,S7164,Moyveela,1.20644,-0.00267,17,-0.00129,309.82495,0.524531972,1.099874813
Ireland,53.4772,-6.38926,S7165,Muckerstown,1.55294,-0.00196,74,0.00035,180,0.59022302,1.162552818
Ireland,53.2505,-7.55018,S7166,Mucklagh,1.63806,0.00208,68,0.00121,315.01141,1.023475851,0.0215118
Ireland,51.94,-7.88295,S7167,Muckridge,3.77718,0.00174,6,0.00182,281.4335,0.270056085,0.804651668
Ireland,54.2461,-9.79939,S7168,Muingerroon,1.66851,-0.00001,60,0.00069,103.70844,0.953474841,0.056928184
Ireland,54.2058,-9.87727,S7169,Muings,2.80799,-0.00082,57,-0.00258,65.05085,0.370115325,0.886105988
Ireland,52.2857,-7.13196,S7170,Mullinabro,3.09953,0.00076,19,-0.00013,31.51937,0.76011444,0.354426867
Ireland,53.2653,-6.21133,S7171,Murphystown,0.77277,0.00194,116,0.00174,360,1.036213321,0.007102719
Ireland,54.3495,-6.70016,S7172,Navan Fort,4.50344,-0.00264,55,-0.00076,165.1292,0.390166228,0.328405784
Ireland,53.193,-6.09394,S7175,Newcourt,9.83345,-0.00528,46,-0.00192,120.32892,0.884700394,0.447450863
Ireland,53.5042,-7.23078,S7176,Newdown,0.46332,0.00105,95,0,270,0.821578063,0.363954481
Ireland,52.2705,-7.13264,S7177,Newrath 37,7.43124,-0.00315,8,-0.00018,196.2036,0.664637176,0.578341907
Ireland,54.7167,-7.4,S7178,Newtonstewart,10.11074,-0.00791,83,-0.00038,11.77253,0.967291127,0.307180272
Ireland,52.8778,-8.29281,S7179,Newtown,4.27854,0.00032,55,0.00137,36.48079,0.139866062,0.388605011
Ireland,54.0185,-6.45329,S7180,Newtownbalregan,0.79848,0.00092,30,-0.00055,60.48852,0.639491545,1.453463007
Ireland,55.0402,-7.31624,S7182,Oakgrove,0.80655,0.00211,33,-0.00035,180,1.004241118,0.26397389
Ireland,52.8591,-7.48479,S7183,Oldglass,0,0,83,0,0,0.992633551,0.304340836
Ireland,53.2283,-6.67329,S7184,Oldtown,7.95691,0.0036,93,0.00569,140.47389,0.812223746,0.753615265
Ireland,53.5328,-10.1644,S7185,Omey Island,2.50872,-0.00104,9,-0.00134,21.66224,1.680759398,0.330012956
Ireland,52.9098,-7.53704,S7187,Palmershill,2.4776,-0.00045,133,0.0015,201.95113,0.151751097,0.36944906
Ireland,52.8135,-7.49635,S7188,Parknahown,4.12664,0.00047,104,0.00057,137.73402,0.375442376,0.872196155
Ireland,52.2238,-8.69455,S7189,Pepperhill,1.50887,0.00185,112,0.00174,360,0.397855815,0.063905029
Ireland,51.9693,-7.80922,S7190,Piltdown Kinsale Beg,1.50031,-0.00274,6,0,180,0.416745025,0.330896057
Ireland,53.2215,-6.69196,S7191,Ploopluck,1.99194,0.00167,86,0.00266,54.47005,0.454692773,1.00867692
Ireland,53.1198,-6.0871,S7194,Priestsnewtown,4.38954,-0.0007,90,0.00005,307.80099,1.148348668,0.389679146
Ireland,52.8913,-6.86708,S7195,Prumpelstown,1.20226,0.00147,67,-0.00042,129.58084,1.245630782,0.260047583
Ireland,54.7279,-7.37581,S7196,Pubble,0.46238,0.00083,65,-0.00013,329.93945,0.244278074,1.321075761
Ireland,52.8916,-8.92881,S7197,Racorcraun,9.51656,0.00008,43,0.00095,343.17459,0.3826645,0.540930626
Ireland,52.4088,-8.37182,S7198,Raheen,1.97978,0.00025,125,0.00191,305.02255,1.223675369,0.412799265
Ireland,53.1355,-7.81742,S7199,Rath,2.40892,0.00118,61,0.00171,50.25915,0.483128147,1.163803557
Ireland,52.0795,-9.2455,S7200,Rath More,3.748,0.00007,163,0.00056,154.39557,0.952704619,0.636980362
Ireland,53.5684,-6.58512,S7201,Rath of the Synods,1.81098,0.0019,119,0,149.23569,0.467374491,0.062806702
Ireland,52.1455,-8.26806,S7202,Rath-Healy,1.76829,0.00172,53,0,31.60045,1.27787463,0.071286663
Ireland,52.3974,-9.15197,S7204,Rathcahill West,7.19237,-0.00218,197,-0.00096,174.48315,0.338892377,0.275890643
Ireland,52.4611,-8.62844,S7205,Rathcannon,0.92673,0.00105,71,0,90,0.570727119,0.59294254
Ireland,52.8023,-6.87913,S7206,Rathcrogue,3.19235,-0.00009,72,-0.00096,163.14166,0.518762725,0.551372875
Ireland,52.6616,-7.74361,S7207,Rathcunikeen,1.91863,-0.00222,117,0.00003,186.93341,0.981316525,0.034314377
Ireland,52.8008,-6.66,S7208,Rathgall,1.78746,-0.0018,131,0,328.78088,0.28040104,0.626655517
