,country,latitude,longitude,siteid,sitename,slope,profile,tangential,aspect,elevation,lakes_distance,rivers_distance,borders_distance
1162,Ireland,53.6313,-6.790839999999999,S6918,Cooksland,0.45338999999999996,0.0008,-0.00013000000000000002,329.27353,0,0.525550544,0.424850134,0.4964542
1163,Ireland,53.6313,-6.790839999999999,S6919,Cookstown,0.45338999999999996,0.0008,-0.00013000000000000002,329.27353,0,0.525550544,0.424850134,0.4964542
1164,Ireland,53.6313,-6.790839999999999,S6920,Cookstown,0.45338999999999996,0.0008,-0.00013000000000000002,329.27353,0,0.525550544,0.424850134,0.4964542
1165,Ireland,52.4749,-8.1572,S6921,Coolahollaga,1.58656,0.0017699999999999999,0.0008,343.02179,107,0.445425698,0.166305957,0.580642139
1166,Ireland,53.2128,-8.46166,S6922,Cooleeny,1.3897700000000002,0.00105,0.0,90.0,88,0.23133104,0.433265535,0.433265535
1167,Ireland,52.8816,-7.547960000000001,S6923,Coolfin,3.82421,-0.0028399999999999996,0.0,180.0,170,0.642027702,0.25294288600000003,0.764247045
1168,Ireland,53.2738,-9.05178,S6925,Cooltymurraghy,1.9455200000000001,0.00345,0.00011999999999999999,186.83635,30,0.053396353,0.009561072,0.009561072
1169,Ireland,51.5329,-9.53505,S6926,Cooradarrigan,0.0,0.0,0.0,0.0,0,0.487404325,0.014560783,0.014560783
1170,Ireland,55.0414,-6.30091,S6937,Corkey,2.45523,-0.0013599999999999999,-0.0018,131.04601,0,0.318042562,0.175367825,0.175367825
1171,Ireland,54.4514,-7.5256300000000005,S6938,Corlea,5.78455,-0.0010199999999999999,-0.0007,273.92685,23,0.141037519,0.150353702,0.524452898
1172,Ireland,53.9735,-8.00328,S6939,Corlona,1.8239,-0.0025,-0.00155,30.52058,169,0.09361278699999999,0.10573822,0.556747654
1173,Ireland,52.2568,-7.1292,S6940,Corradoon,1.3288,-0.0009699999999999999,-0.00013000000000000002,211.53627000000003,0,1.045421551,0.007592134,0.085332763
1174,Ireland,53.7101,-7.42548,S6941,Corralanna,1.5615,-0.00297,0.0,360.0,27,0.443448974,0.343886505,1.066737311
1175,Ireland,52.9221,-7.527419999999999,S6943,Corraun,0.79371,0.0006799999999999999,0.0010199999999999999,298.87823,205,0.6513076,0.249806905,0.8017127270000001
1176,Ireland,52.1081,-8.27263,S6944,Corrin,0.75261,0.0018399999999999998,-0.00035,360.0,0,0.730241082,0.205820478,0.205820478
1177,Ireland,54.9154,-6.3956,S6946,Craigs,0.80271,-0.00091,0.00057,120.05524,0,0.189601773,0.097458999,0.317131665
1178,Ireland,53.628,-8.18863,S6947,Creggan,1.2106700000000001,-0.00123,-0.00144,229.93141,85,0.129445495,0.334668098,0.663456382
1179,Ireland,52.5349,-8.86969,S6948,Croagh,1.9816200000000002,0.00165,0.0026100000000000003,305.10013,164,0.506237412,0.148078627,0.148078627
1180,Ireland,54.2222,-9.221589999999999,S6949,Croghaun,2.4345,-0.00128,-0.00176,310.47272000000004,54,0.125250979,0.008160055,0.008160055
1181,Ireland,54.1494,-7.18043,S6950,Crossreagh,7.52252,-0.0011099999999999999,9e-05,146.55898,239,0.255073779,0.08597341300000001,0.828396977
1182,Ireland,51.6856,-9.9337,S6951,Crumpane,3.2408200000000003,0.0,0.0,270.0,105,0.511643205,0.031109138999999997,0.031109138999999997
1183,Ireland,52.8995,-7.5097,S6952,Cuffsborough,3.13112,-0.00078,0.00013000000000000002,211.16116,180,0.673940598,0.268989113,0.777374077
1184,Ireland,53.8848,-9.50033,S6953,Cuilmore,2.82899,-0.00063,0.001,194.2085,91,0.258951398,0.063024836,0.063024836
1185,Ireland,54.255,-8.59725,S6954,Culleenamore,1.2182,-0.00126,-0.00147,310.49527,41,0.43043932799999995,0.008388713,0.008388713
1186,Ireland,54.2118,-8.99169,S6955,Culleens,2.36978,0.0030399999999999997,0.00209,180.0,58,0.271011399,0.079721095,0.079721095
1187,Ireland,54.2025,-6.56769,S6956,Cullyhanna Lough,2.54356,0.00448,0.00128,158.65207,0,0.304542751,0.24953969199999998,0.27923512699999997
1188,Ireland,54.2025,-6.56769,S6957,Curragh,2.54356,0.00448,0.00128,158.65207,0,0.304542751,0.24953969199999998,0.27923512699999997
1189,Ireland,52.3183,-7.98752,S6958,Curraghatoor,0.0,0.0,0.0,0.0,0,0.656088193,0.083528233,0.365122899
1190,Ireland,53.2201,-7.82895,S6959,Curraghnore,0.77195,0.0009699999999999999,-0.0017399999999999998,180.0,87,0.24979670699999998,0.344464344,1.0659002929999999
1191,Ireland,52.0518,-8.30679,S6960,Curraghprevin,3.14328,-9e-05,-0.00095,342.86761,0,0.778021457,0.149110591,0.149110591
1192,Ireland,52.5784,-8.67075,S6961,Curraghtarsna,2.77821,-0.0010400000000000001,0.0,270.0,182,0.325419035,0.12413287199999999,0.12413287199999999
1193,Ireland,51.94,-7.88295,S6962,Curraheen,3.7771800000000004,0.0017399999999999998,0.00182,281.4335,0,1.0423865959999998,0.01677463,0.01677463
1194,Ireland,52.5994,-8.278780000000001,S6963,Cush,0.92671,0.00105,0.0,90.0,74,0.27349169100000004,0.303589663,0.478083032
1195,Ireland,53.461999999999996,-6.5223,S6964,Darcystown,1.9956900000000002,0.0003,0.00197,234.31633,0,0.26666718899999997,0.324099127,0.324099127
1196,Ireland,54.7134,-6.21676,S6965,Demesne,2.57308,0.0019399999999999999,0.00047999999999999996,219.02664,0,0.023607806000000002,0.212317148,0.300486978
1197,Ireland,52.9477,-7.353910000000001,S6966,Derrinsallagh,1.5339200000000002,0.0028699999999999997,0.0,180.0,209,0.74574358,0.197584741,0.748809449
1198,Ireland,54.2371,-6.32677,S6967,Derrycraw,6.49749,-5.9999999999999995e-05,0.00105,228.19648999999998,0,0.254546906,0.146689906,0.146689906
1199,Ireland,53.547,-9.346639999999999,S6968,Derryfadda,6.08636,-0.00035,-0.00135,288.5625,60,0.015517838,0.261955395,0.261955395
1200,Ireland,54.4265,-6.70344,S6969,Derryoghil,1.3792799999999998,0.0017399999999999998,0.0016899999999999999,210.24536,26,0.141824536,0.003509672,0.535301708
1201,Ireland,52.9258,-7.60775,S6970,Derryvorrigan,4.86873,-0.00124,0.00526,94.50542,173,0.5724268339999999,0.20477180399999997,0.8184615470000001
1202,Ireland,53.1667,-6.46667,S6971,Dillonstown,2.00657,0.00134,-0.00057,292.58795,0,0.017560265,0.307106582,0.307106582
1203,Ireland,53.3691,-7.05288,S6972,Dogstown,2.05678,0.00253,0.0007700000000000001,199.74066000000002,55,0.5406377179999999,0.203724723,0.834998555
1204,Ireland,52.5065,-8.76171,S6973,Dollas,1.7787400000000002,0.00079,0.0017800000000000001,328.60876,115,0.440368133,0.16114895099999998,0.16114895099999998
1205,Ireland,52.0614,-9.52644,S6974,Domalught,3.44991,0.00032,0.0013599999999999999,11.61047,268,0.005012554000000001,0.19158035199999998,0.19158035199999998
1206,Ireland,53.8683,-6.4471099999999995,S6976,Donaghmore,1.8205200000000001,0.00249,0.00155,149.41588000000002,0,0.616899086,0.08038623,0.08038623
1207,Ireland,54.735,-6.136,S6977,Donegore,3.2042,-1e-05,0.0020800000000000003,119.94402,0,0.107195316,0.232363722,0.232363722
1208,Ireland,53.2902,-8.9881,S6978,Doughiska,1.20676,-1e-05,0.00029,50.15688,45,0.077712271,0.037039276,0.037039276
1209,Ireland,52.0614,-9.52644,S6980,Dromatouk,3.44991,0.00032,0.0013599999999999999,11.61047,268,0.005012554000000001,0.19158035199999998,0.19158035199999998
1210,Ireland,51.5885,-9.67785,S6981,Dromnea,4.74364,0.0,0.0,231.24702000000002,0,0.45851468,0.038965857,0.038965857
1211,Ireland,52.2881,-9.673210000000001,S6982,Dromthacker,2.76431,-5e-05,-0.0027300000000000002,123.11554,127,0.227209708,0.07578009,0.07578009
1212,Ireland,53.5077,-6.5772699999999995,S6984,Drumree,1.18846,-0.00252,0.00023999999999999998,11.23886,0,0.32192339,0.377862076,0.377862076
1213,Ireland,54.5207,-7.7211,S6985,Drumwhinny,0.46063000000000004,-0.00082,0.00013000000000000002,30.18763,56,0.019425223000000002,0.068931285,0.419082677
1214,Ireland,55.1655,-7.19602,S6986,Drung,5.9379,-0.00206,-0.0017699999999999999,341.88593,194,0.804752474,0.031957979,0.031957979
1215,Ireland,53.1152,-6.775360000000001,S6987,D̼n Ailinne,2.7814099999999997,0.00061,-0.001,345.54089,0,0.216668356,0.24026303300000001,0.603540801
1216,Ireland,53.9289,-8.00418,S6988,Dun of Drumsna,7.08931,0.0019399999999999999,0.0007099999999999999,352.52844,134,0.049008018,0.105424652,0.578659558
1217,Ireland,53.42,-6.475,S6989,Dunboyne,1.80635,0.0018800000000000002,0.0,210.85286000000002,0,0.22286239,0.266962116,0.266962116
1218,Ireland,54.2583,-5.8423,S6990,Dundrum,4.1189800000000005,-0.00081,0.00013000000000000002,329.65213,0,0.534714037,0.023250019,0.023250019
1219,Ireland,54.2222,-5.88117,S6991,Dundrum Sandhills,1.64717,-0.00328,0.00023999999999999998,343.66967999999997,0,0.528367151,0.013653706000000002,0.013653706000000002
1220,Ireland,54.5969,-7.050619999999999,S6992,Dungate,8.35516,0.00146,0.0022600000000000003,301.43002,304,0.442479721,0.163890482,0.44673995
1221,Ireland,55.0114,-6.41174,S6994,Dunloy,3.7133599999999998,0.0005200000000000001,0.00157,29.88533,0,0.27342844,0.12363712800000001,0.22051962
1222,Ireland,52.405,-8.35333,S6995,Duntryleague,0.0,0.0,0.0,0.0,152,0.42268936100000004,0.372643424,0.479665745
1223,Ireland,54.1624,-6.11269,S6996,Edenagarry,10.89118,0.0041,-0.00235,145.43701000000001,0,0.405913225,0.101067934,0.101067934
1224,Ireland,53.813,-7.894989999999999,S6997,Edercloon,1.19674,-0.00256,0.00023999999999999998,348.84058,107,0.052313418,0.25374344600000004,0.7318244159999999
1225,Ireland,55.0268,-7.178310000000001,S6999,Eglinton,1.67013,2e-05,-0.00072,103.96499,538,0.722575405,0.030161422,0.030161422
1226,Ireland,53.7452,-6.79874,S7000,Emlagh Bog,1.36264,-0.0011300000000000001,-0.00013000000000000002,210.65822999999997,0,0.627607428,0.311226738,0.452824578
1227,Ireland,54.9945,-7.32,S7001,Enagh,6.059740000000001,-0.00058,0.003,353.44061,102,0.627980992,0.08461172300000001,0.08461172300000001
1228,Ireland,53.4667,-7.259239999999999,S7002,Enniscoffey,0.46331999999999995,0.0,0.0,90.0,50,0.5863089029999999,0.31952439899999996,0.98624035
1229,Ireland,52.7845,-9.08075,S7004,Fahee,1.1694200000000001,0.00244,-0.00023999999999999998,348.57431,159,0.5365552339999999,0.06828642,0.06828642
1230,Ireland,54.9078,-6.540690000000001,S7005,Fallahogy,2.0223400000000002,-0.00248,2.9999999999999997e-05,6.57348,0,0.166982464,0.03038363,0.304987952
1231,Ireland,53.4474,-10.134,S7006,False Bay,0.92658,-0.00105,0.0,90.0,24,0.611654336,0.008411522,0.008411522
1232,Ireland,54.0609,-6.37637,S7007,Faughart,8.63761,0.00037,0.0016899999999999999,25.203139999999998,0,0.42312753399999997,0.047823894000000006,0.047823894000000006
1233,Ireland,52.1398,-8.26653,S7008,Fermoy,1.15314,0.0017,0.00043,348.40945,29,0.7010868929999999,0.23798909399999998,0.23798909399999998
1234,Ireland,53.5955,-6.32543,S7009,Fourknocks,2.5761,0.00107,0.00064,261.31146,0,0.42468394200000004,0.11338525099999999,0.11338525099999999
1235,Ireland,53.1532,-6.89372,S7010,French Furze,1.7981200000000002,0.0024,0.0015400000000000001,328.98874,0,0.333035859,0.16830055100000002,0.702840241
1236,Ireland,53.4358,-8.47832,S7011,Gallagh,2.57595,0.0009699999999999999,-0.00059,278.65619,86,0.415149479,0.43958952700000004,0.46870411700000003
1237,Ireland,51.8717,-8.51966,S7012,Garrayndarragh,4.41705,-0.0019199999999999998,-0.00225,158.49973,0,0.947618373,0.091213991,0.091213991
1238,Ireland,52.6604,-7.22578,S7013,Garrincreen,2.50051,-0.00183,-0.0017,40.40641,30,0.8229615640000001,0.241530651,0.435825663
1239,Ireland,54.3132,-9.59,S7014,Geevraun,1.8350099999999998,0.00201,0.0,149.68561,0,0.36472811899999996,0.054691792999999995,0.054691792999999995
1240,Ireland,53.2481,-6.3609800000000005,S7015,Glassamucky,3.17729,0.00148,0.00247,119.06285,0,0.122744008,0.17379757899999998,0.17379757899999998
1241,Ireland,53.461999999999996,-6.5223,S7016,Glebe,1.9956900000000002,0.0003,0.00197,234.31633,0,0.26666718899999997,0.324099127,0.324099127
1242,Ireland,53.9723,-9.48625,S7017,Glencullin,35.788129999999995,-0.00449,-0.0011099999999999999,8.384310000000001,87,0.20485399,0.108397892,0.108397892
1243,Ireland,53.8636,-7.251539999999999,S7018,Glencurran Cave,0.45523,-0.0008,0.00013000000000000002,329.41309,0,0.354451753,0.195406368,0.87418639
1244,Ireland,54.3052,-9.458,S7020,Glenurla,5.66519,0.00044,0.0019199999999999998,69.60826,64,0.260658321,0.0061113009999999995,0.0061113009999999995
1245,Ireland,53.4147,-7.52854,S7021,Gneevebeg,1.1859600000000001,-0.00251,0.00023999999999999998,191.263,75,0.339121857,0.244057396,1.244527245
1246,Ireland,53.6336,-6.2564,S7022,Gormanstown,1.8526200000000002,0.0,0.0,270.0,0,0.487085891,0.035070525,0.035070525
1247,Ireland,53.8115,-9.50653,S7023,Gortaroe,2.31525,0.00313,0.0,270.0,83,0.209429875,0.060381144000000005,0.060381144000000005
1248,Ireland,54.2689,-10.0093,S7024,Gortbrack,3.29504,8e-05,0.0009599999999999999,163.68726,20,0.732901455,0.023187861,0.023187861
1249,Ireland,54.1733,-7.696330000000001,S7026,Gortlaunaght,8.23727,-0.0005099999999999999,-0.00015,178.39972,171,0.11232229099999999,0.157059573,0.60996422
1250,Ireland,54.2386,-9.8534,S7028,Gortmelia,3.16035,0.0,0.0,180.0,70,0.574372029,0.017938264,0.017938264
1251,Ireland,53.2738,-9.05178,S7029,Gortnahoon,1.9455200000000001,0.00345,0.00011999999999999999,186.83635,30,0.053396353,0.009561072,0.009561072
1252,Ireland,52.167,-8.26649,S7030,Gortore 1,3.99747,0.00047000000000000004,0.00121,48.792559999999995,53,0.674873666,0.265039318,0.265039318
1253,Ireland,52.2568,-7.1292,S7032,Grace Dieu,1.3288,-0.0009699999999999999,-0.00013000000000000002,211.53627000000003,0,1.045421551,0.007592134,0.085332763
1254,Ireland,54.2682,-9.86083,S7033,Graghil,5.258430000000001,-0.00224,-0.00114,192.68735,0,0.5897658960000001,0.003002216,0.003002216
1255,Ireland,52.1965,-7.42374,S7034,Graigueshoneen,0.7541,0.00185,-0.00035,360.0,10,1.1171903109999999,0.071781589,0.071781589
1256,Ireland,53.7281,-8.23414,S7035,Grange,3.25608,8e-05,0.0009599999999999999,196.51543999999998,121,0.196219552,0.257988841,0.553929101
1257,Ireland,54.3717,-6.68911,S7036,Grangemore,4.43899,-0.00345,-0.00099,128.63474,11,0.17725967,0.041363797,0.48468588799999995
1258,Ireland,52.2881,-7.153110000000001,S7037,Granny,1.38999,0.00209,0.0,90.0,0,1.034111896,0.016630508000000002,0.120723817
1259,Ireland,55.0247,-7.2804199999999994,S7038,Gransha,3.25475,-0.00025,0.00026000000000000003,171.82689,226,0.677096217,0.035159956,0.035159956
1260,Ireland,52.1854,-8.9294,S7039,Greenfield,2.72681,0.00072,0.0009599999999999999,14.757979999999998,140,0.574734275,0.44205704799999995,0.44205704799999995
1261,Ireland,54.5353,-5.56003,S7040,Greyabbey Bay,1.21698,-0.00205,-0.00244,190.97014,0,0.697105587,0.016527807,0.016527807
1262,Ireland,53.3572,-7.49489,S7041,Hallsfarm,0.7744300000000001,0.00195,-0.00035,180.0,50,0.394842132,0.18033902,1.17818033
1263,Ireland,53.2246,-6.71738,S7042,Halverstown,1.5896700000000001,-0.00105,-0.00263,119.04959,0,0.175574292,0.35108330200000004,0.514032223
1264,Ireland,53.215,-6.66518,S7043,Hanlonstown,1.54345,-0.0029,0.0,180.0,0,0.125578677,0.387332575,0.466134704
1265,Ireland,53.495,-6.4162099999999995,S7044,Harlockstown,1.8086900000000001,0.00244,0.0015400000000000001,149.19185,0,0.303150286,0.223981803,0.223981803
1266,Ireland,52.3536,-6.64687,S7045,Harristown Big,2.78797,0.00079,0.0024,65.99188000000001,0,0.769366178,0.149150111,0.149150111
1267,Ireland,54.345,-6.7589999999999995,S7046,Haughey's Fort,1.21156,-0.00262,0.00023999999999999998,348.9798,3,0.239429495,0.058370378,0.5172509670000001
1268,Ireland,53.1723,-6.52094,S7047,Haylands,7.5141800000000005,0.00093,0.00231,304.13873,0,0.006560069,0.349631514,0.349631514
1269,Ireland,53.9624,-6.41771,S7048,Haynestown,3.13948,0.0,0.0,180.0,0,0.521288791,0.044805557999999995,0.044805557999999995
1270,Ireland,53.6291,-6.98775,S7049,Heathstown,1.19173,-0.00245,0.0022600000000000003,348.79266,0,0.64533163,0.417005529,0.671563763
1271,Ireland,52.6993,-8.515369999999999,S7050,Hermitage,2.2871200000000003,-0.00283,0.0,180.0,148,0.134789279,0.237266592,0.237266592
1272,Ireland,52.3262,-10.02,S7051,Illauntannig,4.45593,-0.0016899999999999999,-0.00125,338.69903999999997,273,0.493970832,0.016762989,0.016762989
1273,Ireland,54.4008,-7.41843,S7052,Imeroo,2.56134,0.0011099999999999999,0.00199,39.24259,12,0.178481277,0.140788034,0.6076513579999999
1274,Ireland,52.5906,-9.08452,S7053,Inchagreenoge,0.44543999999999995,0.0007700000000000001,-0.00013000000000000002,211.34212999999997,207,0.663247614,0.036330111,0.036330111
1275,Ireland,52.7243,-7.63024,S7054,Inchirourke,0.44643,0.0007700000000000001,-0.00013000000000000002,328.73599,92,0.634061337,0.177086333,0.621895101
1276,Ireland,54.2435,-9.86929,S7055,Inver,0.0,0.0,0.0,0.0,63,0.590988007,0.012757402,0.012757402
1277,Ireland,52.0131,-8.50413,S7056,Island,3.15725,0.00023999999999999998,0.00228,61.62197,0,0.80546998,0.148752938,0.148752938
1278,Ireland,54.8167,-5.7,S7057,Island Magee,2.81477,-0.00576,0.00021,4.716080000000001,1,0.5504811270000001,0.008231677,0.008231677
1279,Ireland,54.6146,-7.153519999999999,S7058,Island McHugh,1.22475,0.00045,-9e-05,250.98596,112,0.503663107,0.17805269399999998,0.429698158
1280,Ireland,52.7491,-7.556489999999999,S7059,Johnstown,1.7859200000000002,-0.00236,-0.0015300000000000001,211.24938999999998,157,0.68507052,0.25378363600000003,0.635061554
1281,Ireland,53.5208,-7.6322600000000005,S7060,Keenoge,3.1410099999999996,0.0009599999999999999,0.00036,171.52602,106,0.20938842300000002,0.38105734399999996,1.115558597
1282,Ireland,52.3137,-6.458069999999999,S7061,Kerloge,3.7752,-0.00185,0.00035,180.0,0,0.803597903,0.003408519,0.003408519
1283,Ireland,51.9035,-8.44314,S7062,Kilbrien,20.409370000000003,-0.00259,0.0,270.0,0,0.913209645,0.023468792000000002,0.023468792000000002
1284,Ireland,52.0575,-8.208639999999999,S7063,Kilcor South,1.50326,-0.00275,0.0,180.0,0,0.7963698240000001,0.162771565,0.162771565
1285,Ireland,52.9225,-7.556539999999999,S7064,Kilcotton,2.03802,-0.00257,0.0001,340.06818,195,0.62289003,0.252985695,0.8059683000000001
1286,Ireland,55.1314,-6.32594,S7065,Kilcroagh,1.39733,-0.00182,-0.0017100000000000001,209.81079,0,0.410019921,0.105970177,0.105970177
1287,Ireland,52.5137,-8.80605,S7066,Kilfinny,0.0,0.0,0.0,0.0,149,0.468182471,0.15371093800000002,0.15371093800000002
1288,Ireland,53.2604,-6.21981,S7067,Kilgobbin,4.04774,-0.00075,0.00141,30.947909999999997,0,0.26063121100000003,0.068967798,0.068967798
1289,Ireland,52.1002,-7.74065,S7068,Kilgreany,6.3315,-0.00124,0.00232,259.77267,0,0.970990575,0.111582777,0.111582777
1290,Ireland,51.9766,-8.37712,S7069,Killalough,4.22334,0.00108,-0.00023999999999999998,217.04527000000002,0,0.843170593,0.083915219,0.083915219
1291,Ireland,52.286,-7.100410000000001,S7070,Killaspy,1.1956799999999999,5e-05,-0.00028,230.80922,0,1.005024707,0.03231114,0.10306999800000001
1292,Ireland,53.5514,-7.40268,S7071,Killavally,1.81046,0.0019,0.0,210.77437999999998,107,0.436973464,0.366533145,1.086918672
1293,Ireland,52.0536,-7.9446,S7072,Killeenagh Mountain,4.73083,-0.00221,0.00118,61.600159999999995,0,0.913357292,0.11990537300000001,0.11990537300000001
1294,Ireland,51.9256,-8.51372,S7073,Killeens,5.74064,-0.0025399999999999997,0.00195,74.91332,0,0.893427813,0.09384394,0.09384394
1295,Ireland,53.6313,-6.790839999999999,S7074,Killegland,0.45338999999999996,0.0008,-0.00013000000000000002,329.27353,0,0.525550544,0.424850134,0.4964542
1296,Ireland,52.3901,-7.90828,S7075,Killemly,1.62224,0.00201,0.00119,134.44135,48,0.637735676,0.014233935,0.41411427700000003
1297,Ireland,53.2774,-8.55923,S7076,Killescragh,2.52123,7e-05,-0.00073,139.99884,50,0.34816641600000003,0.340344185,0.340344185
1298,Ireland,52.7473,-7.6921100000000004,S7078,Killoran,0.89315,0.00206,-0.0005099999999999999,148.74947,79,0.569843532,0.121427279,0.652322693
1299,Ireland,52.5927,-8.33595,S7079,Killuragh cave,1.21919,-0.00049,8e-05,288.18088,88,0.250960619,0.356164456,0.4229058
1300,Ireland,51.9584,-8.39633,S7080,Killydonoghoe,5.81128,-0.00161,-0.0011,219.47992999999997,0,0.8599125329999999,0.065410339,0.065410339
1301,Ireland,54.647,-6.745,S7082,Killymoon,1.38483,-0.0017699999999999999,-0.0017,30.11027,85,0.166449716,0.18325473899999997,0.503946557
1302,Ireland,54.7134,-6.21676,S7083,Kilmahamogue,2.57308,0.0019399999999999999,0.00047999999999999996,219.02664,0,0.023607806000000002,0.212317148,0.300486978
1303,Ireland,53.3269,-6.43154,S7084,Kilmahuddrick,1.54748,0.00292,0.00209,180.0,0,0.13610692300000002,0.214328765,0.214328765
1304,Ireland,53.4108,-6.894819999999999,S7086,Kilmorebrannagh,2.97169,-0.00085,0.00085,38.54318,0,0.426756101,0.301177613,0.6796370690000001
1305,Ireland,51.8949,-9.5805,S7088,Kilmurry,13.91414,0.00146,0.00151,300.0896,11,0.13705242199999998,0.017231404,0.017231404
1306,Ireland,53.5514,-7.40268,S7089,Kilotan,1.81046,0.0019,0.0,210.77437999999998,107,0.436973464,0.366533145,1.086918672
1307,Ireland,52.9585,-7.2062,S7090,Kilshane,0.92666,0.00244,0.0038299999999999996,90.0,198,0.671883621,0.18163706300000002,0.701106782
1308,Ireland,52.3629,-7.57758,S7091,Kilsheelan,0.0,0.0,0.0,0.0,35,0.8935141409999999,0.013732975,0.258719291
1309,Ireland,52.528,-8.83811,S7092,Kiltenan,1.16287,-0.00249,-0.0017699999999999999,191.49143999999998,189,0.484404125,0.147836932,0.147836932
1310,Ireland,54.5105,-7.66728,S7093,Kiltierney,3.47568,4e-05,-0.00073,323.19907,11,0.058343661,0.086321984,0.44413419200000004
1311,Ireland,53.8802,-8.369639999999999,S7094,Kinard,2.52661,-0.0007700000000000001,0.00047000000000000004,201.49965,93,0.352735905,0.09262748,0.356838758
1312,Ireland,54.3508,-6.7098,S7095,King's Stables,2.01015,0.00035,0.00203,306.26605,2,0.20573087,0.053513933,0.48429603600000004
1313,Ireland,54.744,-7.5120000000000005,S7096,Kinkit,1.6679599999999999,-0.0022199999999999998,-0.00125,223.95621,11,0.315176119,0.257343239,0.257343239
1314,Ireland,53.4566,-7.10496,S7097,Kinnegad,1.35581,-0.00165,-0.0016699999999999998,30.830990000000003,0,0.6269733679999999,0.289823235,0.8554762640000001
1315,Ireland,53.335,-6.431,S7098,Kishoge,1.63966,0.00209,0.00121,135.0683,0,0.14400467,0.213176526,0.213176526
1316,Ireland,53.518,-8.85563,S7100,Knockacarrigeen Hill,2.06316,0.00255,0.0007700000000000001,199.67661,67,0.221509708,0.264116725,0.264116725
1317,Ireland,53.4029,-7.75623,S7101,Knockdomny,7.53777,0.00035,0.00134,219.91786000000002,118,0.150313521,0.368594242,1.1035367790000001
1318,Ireland,52.4222,-7.92478,S7102,Knockgraffon,1.3324,-0.00155,-0.00165,148.5598,3,0.60220098,0.012616315,0.44837694899999997
1319,Ireland,52.8901,-6.646669999999999,S7103,Knocklishen Beg,3.77984,-0.00162,0.00084,101.67696,0,0.252163602,0.28418140199999997,0.48610859100000003
1320,Ireland,53.5092,-6.58948,S7104,Knockmark,3.97493,-0.00082,-0.00145,60.78695,0,0.326753644,0.388284343,0.388284343
1321,Ireland,52.7673,-8.82259,S7105,Knocknalappa,6.15781,-0.00115,0.00091,171.37753,106,0.350861873,0.07904631200000001,0.07904631200000001
1322,Ireland,54.2706,-8.47153,S7106,Knockrea North,1.8524200000000002,-0.00209,0.0,90.0,67,0.31674962,0.0061267940000000005,0.0061267940000000005
1323,Ireland,52.453,-8.572560000000001,S7108,Knockuregare,4.10835,0.00047000000000000004,0.00057,137.49774,237,0.38406429299999995,0.283344197,0.283344197
1324,Ireland,52.1602,-8.33492,S7109,Labbacallee,1.3267200000000001,-0.0009599999999999999,-0.00013000000000000002,31.59198,64,0.666350542,0.260255702,0.260255702
1325,Ireland,53.265,-6.15956,S7110,Laughanstown,3.8857699999999995,-0.0021100000000000003,-0.0005099999999999999,6.83776,0,0.320357567,0.034657882,0.034657882
1326,Ireland,52.6025,-9.11467,S7111,Leahys,1.91609,-0.00221,2.9999999999999997e-05,186.94273,151,0.666575224,0.038532451,0.038532451
1327,Ireland,52.8956,-7.487610000000001,S7112,Leap,3.06198,0.0,0.0,360.0,195,0.696300637,0.270833342,0.7716848270000001
1328,Ireland,53.5052,-6.5632,S7114,Leshamstown,2.7279,0.00041,0.00025,184.86795,0,0.316106222,0.366067488,0.366067488
1329,Ireland,55.0561,-6.933260000000001,S7117,Limavady Bypass,0.8034,-0.00091,0.00057,120.14288,0,0.5271133570000001,0.085271471,0.085271471
1330,Ireland,55.1696,-6.4516,S7118,Liscolman,1.6771099999999999,0.00245,-0.00033,136.34842,0,0.423129985,0.067433471,0.067433471
1331,Ireland,52.6762,-9.11861,S7119,Liscormick,2.50103,-0.00259,-0.00168,220.39612999999997,237,0.645825876,0.059527985,0.059527985
1332,Ireland,53.6477,-6.29844,S7120,Lisdornan,2.38923,-0.00242,-0.00196,60.706540000000004,0,0.483057374,0.066177486,0.066177486
1333,Ireland,52.1358,-7.93768,S7121,Lismore,1.6646900000000002,0.0,0.00063,103.07002,0,0.8418471829999999,0.178742873,0.178742873
1334,Ireland,53.5898,-6.59748,S7122,Lismullin,1.9597799999999999,-0.0027300000000000002,0.00045,186.78596000000002,0,0.406457491,0.368821775,0.368821775
1335,Ireland,52.0771,-8.29978,S7123,Lisnagar Demesne,1.1934799999999999,-5.9999999999999995e-05,0.00028,50.94164,0,0.754518913,0.17391452100000002,0.17391452100000002
1336,Ireland,54.7841,-7.619680000000001,S7124,Lisnamulligan,3.20515,-0.00156,-0.0026100000000000003,119.97425,66,0.280502956,0.178806875,0.178806875
1337,Ireland,51.94,-7.88295,S7125,Lisnasallagh,3.7771800000000004,0.0017399999999999998,0.00182,281.4335,0,1.0423865959999998,0.01677463,0.01677463
1338,Ireland,53.6689,-7.5841899999999995,S7126,Lissanure,1.8141599999999998,-0.0019199999999999998,0.0,210.70403,74,0.281918409,0.425826438,1.0420324570000001
1339,Ireland,52.2057,-8.54686,S7127,Lissard,2.0089799999999998,-0.00216,0.00107,159.76477,192,0.618756764,0.342011135,0.342011135
1340,Ireland,52.3799,-7.95895,S7128,Lissava,10.38343,0.00079,0.00336,313.25439,1,0.617149009,0.036680034,0.41439238
1341,Ireland,53.9882,-6.44011,S7129,Littlemill,1.8525099999999999,0.0,0.0,90.0,0,0.496820438,0.07124573,0.07124573
