Country,Latitude,Longitude,SiteID,SiteName,Slope,SRTM_World,Aspect
Great Britain,51.96910,-5.08230,S1010,Abermawr I,636749.56250,7.00000,189.40921
Great Britain,51.68000,-1.26130,S1011,Abingdon,180000.00000,59.00000,270.00000
Great Britain,50.99690,-0.87980,S1040,adjacent to barrows excavated 1973-5,654866.37500,54.00000,300.10333
Great Britain,56.94850,-7.52410,S1072,Alt Chrysal,2091518.62500,16.00000,278.23969
Ireland,54.56800,-7.03670,S1073,Altanagh,154434.45313,182.00000,46.28469
Great Britain,52.55630,-0.29020,S1075,Alton Longville,265800.68750,4.00000,115.76022
Great Britain,57.63680,-6.20420,S1081,An Corran,2588097.75000,9.00000,51.84348
Great Britain,54.10140,-6.61730,S1087,Annaghmare,288530.75000,123.00000,342.71704
Great Britain,53.34460,-1.20530,S1089,Anston Stones Cave,729006.18750,108.00000,218.82657
Great Britain,51.48990,-0.23540,S1090,Hammersmith,161554.93750,3.00000,237.35069
Great Britain,51.50110,-0.15130,S1091,Antler mattock series,247386.34375,20.00000,291.82898
Ireland,52.87110,-8.14960,S1107,Ardcrony,67082.03906,88.00000,309.56744
Great Britain,55.96970,-4.94390,S1108,Ardnadam,1698381.62500,58.00000,60.69192
Great Britain,53.25460,-1.92510,S1109,area with distinct areas of Meso and Neo occupation and structures,233345.23438,305.00000,30.95102
Ireland,54.34620,-6.66200,S1120,Armagh,602992.56250,43.00000,260.28699
Great Britain,52.60560,1.30667,S1122,Arminghall,192093.73438,6.00000,142.72867
Great Britain,51.85610,-1.56584,S1127,Ascott-under-Wychwood,657609.31250,119.00000,148.23296
Ireland,52.93300,-8.18850,S1130,Ashleypark,129034.88281,93.00000,156.65567
Great Britain,55.47490,-5.17280,S1150,Auchareoch,1135649.62500,163.00000,249.15981
Great Britain,51.31930,-2.75070,S1167,Aveline's Hole,1724021.50000,197.00000,73.48106
Great Britain,51.22790,-2.67030,S1182,Badger Hole,872066.50000,77.00000,197.42929
Great Britain,57.05360,-2.44020,S1188,Balbridie,453982.37500,48.00000,76.25130
Great Britain,56.21520,-3.15300,S1189,Balfarg Riding School,60000.00000,100.00000,180.00000
Great Britain,54.20780,-4.66070,S1192,"Ballaharra, IOM",513078.93750,33.00000,217.00479
Ireland,52.98050,-6.67480,S1194,Ballintruer More,67082.03906,127.00000,129.63928
Ireland,52.10000,-7.71667,S1196,Ballynamintra,174928.56250,14.00000,339.72031
Ireland,54.28360,-9.38660,S1197,Ballyglass,294703.25000,22.00000,65.78409
Ireland,55.00170,-6.40420,S1198,Ballymacaldrack,506013.84375,127.00000,6.95189
Ireland,54.15210,-6.37280,S1199,Ballymacdermot,1895587.00000,178.00000,291.88373
Ireland,54.82160,-6.45790,S1200,Ballymena,94868.32813,13.00000,190.89453
Ireland,54.69580,-6.84750,S1201,Ballynagilly,335410.18750,198.00000,6.01179
Ireland,54.15210,-6.37280,S1202,Ballyutoag,1895587.00000,178.00000,291.88373
Great Britain,53.27550,-1.59210,S1213,Bar Brook,300000.00000,315.00000,38.63204
Great Britain,58.99350,-3.20790,S1220,Barnhouse,283019.43750,0.00000,197.87643
Great Britain,51.68110,-1.25507,S1223,Barrow Hills,60000.00000,61.00000,360.00000
Ireland,54.70200,-6.93730,S1247,Beaghmore,382426.46875,191.00000,109.05199
Great Britain,51.40830,-1.90280,S1255,Beckhampton,255440.79688,164.00000,84.62672
Great Britain,53.33620,-4.46040,S1256,Bedd Branwen,276586.34375,34.00000,152.83990
Great Britain,56.51480,-4.16350,S1270,Ben Lawers,626777.50000,110.00000,304.82614
Great Britain,57.52310,-7.28480,S1293,Bharpa Carinish,332039.15625,15.00000,190.16696
Great Britain,55.63390,-3.57857,S1295,Biggar Common,1326122.12500,336.00000,143.74747
Great Britain,50.62440,-2.07063,S1316,Blashenwell,543323.12500,36.00000,99.90782
Great Britain,50.33330,-4.00000,S1318,Bob's Cave,297741.50000,103.00000,143.55244
Great Britain,57.60180,-3.29855,S1324,Boghead,495227.21875,71.00000,142.66084
Great Britain,55.72950,-6.42030,S1333,Bolsay Farm,424794.06250,62.00000,31.95219
Great Britain,51.03060,-1.45223,S1355,Braishfield,725603.18750,79.00000,258.78757
Great Britain,51.23500,-2.67890,S1364,Bridged Pot,1469234.50000,173.00000,230.51425
Great Britain,51.20660,-2.41000,S1365,Bridgemere,1360294.12500,146.00000,28.99821
Great Britain,50.49470,-3.67090,S1371,Broken Cave,1087474.12500,84.00000,54.52682
Great Britain,51.01670,0.96670,S1376,Brook,87464.28125,3.00000,200.72981
Great Britain,51.03060,-1.45230,S1377,Broom Hill,725603.18750,79.00000,258.78757
Great Britain,53.45190,-1.66260,S1379,Broomhead Moor,148492.42188,430.00000,329.16602
Great Britain,55.66990,-3.46840,S1380,Brownsbank Farm,906228.43750,271.00000,111.29907
Great Britain,51.76130,-0.00160,S1381,Broxbourne,258940.14063,29.00000,285.87500
Great Britain,52.55150,-3.23020,S1387,Brynderwen Farm,241867.73438,90.00000,133.15065
Great Britain,57.47350,-4.07200,S1393,Bulnuaran of Clava,208925.82813,104.00000,11.70646
Great Britain,51.17890,-2.86850,S1402,Burtle Bridge,30000.00000,3.00000,180.00000
Great Britain,52.27410,-0.29459,S1403,Burwell,265800.68750,44.00000,64.38387
Great Britain,53.25460,-1.92510,S1406,Buxton 2,233345.23438,305.00000,30.95102
Great Britain,56.01200,-6.23770,S1424,Caisteal Nan Gillean II,218403.29688,6.00000,297.02252
Great Britain,56.01150,-6.24529,S1425,Caisteal,154434.45313,14.00000,134.76143
Great Britain,53.99220,-0.73080,S1432,Callis Wold,174928.56250,237.00000,44.48261
Great Britain,57.03130,-6.01350,S1433,Camas Daraich,3490458.50000,42.00000,261.90164
Great Britain,58.38120,-3.26560,S1443,Camster,169705.62500,114.00000,207.71034
Great Britain,57.48170,-4.24860,S1446,Canal Road,447493.03125,8.00000,7.40753
Great Britain,53.22950,-4.26390,S1452,Capel Eithin,213190.06250,80.00000,206.14917
Great Britain,56.40600,-5.48280,S1459,Carding Mill Bay,1795243.75000,62.00000,106.99808
Great Britain,50.22030,-5.24710,S1462,Carn Brea,947021.62500,215.00000,311.29855
Ireland,54.73860,-6.81680,S1463,Carnanbane,284605.00000,250.00000,190.91656
Great Britain,56.00700,-3.54300,S1469,Carriden,823771.81250,23.00000,71.70994
Ireland,54.04750,-8.36700,S1471,Carrowkeel,616644.12500,290.00000,2.46560
Ireland,54.22800,-8.57974,S1472,Carrowmore,0.00000,0.00000,0.00000
Great Britain,55.12250,-3.61530,S1473,Carzield,114236.59375,14.00000,53.20962
Great Britain,57.47760,-4.22670,S1485,Castle Street,271661.56250,12.00000,183.42525
Ireland,55.11510,-6.66440,S1486,Castleroe,,,
Great Britain,50.36970,-4.12750,S1492,Cattedown,449499.71875,9.00000,197.11591
Great Britain,56.08470,-3.87030,S1528,Chapelfield,362491.37500,39.00000,129.10928
Great Britain,51.25000,-2.83330,S1540,Chelm's Combe,94868.32813,41.00000,348.18457
Great Britain,51.43140,-1.95270,S1547,Cherhill,1213424.87500,113.00000,256.50595
Great Britain,51.70360,-0.61200,S1549,Chesham,488364.62500,110.00000,214.13031
Great Britain,56.23140,-4.20353,S1559,Claish Farm,152970.57813,66.00000,289.75171
Great Britain,56.54820,-3.36810,S1561,Cleaven Dyke,221472.34375,60.00000,134.26991
Great Britain,56.37600,-5.43700,S1562,Cleigh,1157432.50000,22.00000,301.68210
Ireland,53.66500,-7.40924,S1563,Clonava Townland,195576.07813,61.00000,277.37988
Great Britain,56.01550,-6.23501,S1567,Cnoc Coig,315356.93750,4.00000,358.47208
Great Britain,56.06740,-6.21000,S1568,Cnoc Sligeach,1473516.25000,39.00000,295.19412
Great Britain,50.97740,-1.13240,S1597,Corhampton,347922.40625,61.00000,281.67365
Great Britain,55.80000,-6.45570,S1608,Coulererach,276586.34375,32.00000,25.77179
Great Britain,56.08900,-3.90445,S1630,Cowie Road,229455.87500,38.00000,109.68393
Great Britain,56.12590,-5.24070,S1632,Crarae,484664.84375,15.00000,305.60855
Great Britain,50.52290,-2.44440,S1656,Culverwell,882326.50000,24.00000,318.01248
Great Britain,54.85720,-4.05159,S1657,Cumstoun,114236.59375,17.00000,233.39169
Ireland,55.11950,-6.05770,S1661,Cushendun,1442653.75000,17.00000,132.72919
Great Britain,55.35460,-3.60960,S1663,Daer Reservoir,1363763.12500,384.00000,162.02026
Ireland,53.27080,-6.08400,S1666,Dalkey Island,1005783.25000,7.00000,242.46744
Great Britain,56.79590,-2.61070,S1667,Dalladies,67082.03906,38.00000,227.66042
Great Britain,51.63810,-4.67632,S1673,Daylight Rock,321014.03125,17.00000,39.13494
Great Britain,57.23440,-2.35790,S1679,Deer's Den,294703.25000,58.00000,295.88660
Ireland,54.23990,-5.84460,S1689,Dendrum Nature Reserve,268328.15625,11.00000,49.51505
Ireland,55.00170,-6.40420,S1736,Dooey's Cairn,506013.84375,127.00000,6.95189
Great Britain,50.70000,-2.43330,S1737,Dorchester,618465.87500,72.00000,56.45651
Great Britain,50.93300,-1.99000,S1740,Dorset Cursus,189736.65625,65.00000,297.81165
Great Britain,56.62330,-2.62420,S1743,Douglasmuir,63639.60938,35.00000,28.86631
Great Britain,51.67000,-1.13000,S1748,Drayton Cursus,47434.16406,50.00000,298.19489
Great Britain,56.41000,-5.47410,S1753,Druimvargie,422670.09375,13.00000,313.16678
Great Britain,57.23960,-7.44916,S1758,Dun Vulan,87464.28125,0.00000,222.10249
Great Britain,53.51000,-1.79340,S1761,Dunford Bridge,331360.84375,467.00000,81.32883
Great Britain,55.96450,-4.93870,S1762,Dunloskin Wood,1859153.00000,98.00000,16.88843
Great Britain,55.99700,-4.35280,S1763,Duntreath,1040312.43750,83.00000,79.73922
Great Britain,52.24700,-0.76081,S1771,Earl's Barton,87464.28125,51.00000,314.34814
Great Britain,51.39340,-1.90800,S1772,Easton Down,361247.84375,197.00000,330.92175
Great Britain,52.60630,1.26720,S1773,Eaton Heath,437321.40625,29.00000,279.64380
Great Britain,57.46770,-7.34920,S1796,Eilean,0.00000,2.00000,0.00000
Ireland,51.96000,-10.26000,S1826,Emlagh Bog Embayment,1026157.87500,47.00000,218.46010
Great Britain,54.31390,-3.40665,S1853,Eskmeals,47434.16406,9.00000,119.68808
Great Britain,51.49340,-0.63140,S1860,Eton Wick,84852.81250,21.00000,211.97374
Great Britain,52.42030,-0.76261,S1878,Faraday Road,248294.18750,103.00000,307.35373
Ireland,52.17640,-10.45560,S1896,Ferriter's Cove,480000.00000,0.00000,180.00000
Great Britain,56.27670,-2.58710,S1898,Fife Ness,639570.18750,10.00000,335.52573
Great Britain,54.73010,-1.26230,S1901,Filpoke Beacon,300000.00000,52.00000,90.00000
Great Britain,51.70480,-0.00700,S1908,Fisher's Green,135830.78125,19.00000,259.86084
Great Britain,50.70800,-2.41910,S1911,Flagstones,129034.88281,75.00000,41.63619
Great Britain,49.98980,-5.21900,S1913,Flint scatter and features 1,174928.56250,81.00000,227.05728
Great Britain,51.75410,-0.00190,S1914,Flint scatter in peat 2,63639.60938,26.00000,31.82520
Great Britain,54.21590,-0.41410,S1916,Flixton,42426.40625,23.00000,149.62625
Great Britain,51.39930,-1.28120,S1942,food processing activity,152970.57813,71.00000,172.86903
Great Britain,56.73540,-2.54630,S1944,Fordhouse Barrow,405277.68750,61.00000,325.82553
Great Britain,52.76150,-3.08190,S1950,Four Crosses,30000.00000,70.00000,360.00000
Great Britain,53.18330,-1.85000,S1951,Fox Hole Cave,957183.37500,260.00000,223.65334
Great Britain,51.56590,-4.08908,S1952,"Foxhole Cave, Gower",2656059.00000,53.00000,267.40479
Great Britain,51.09100,-1.72720,S1967,Fussel's Lodge,265800.68750,104.00000,190.49356
Great Britain,56.11000,-3.93000,S1978,Garden,63639.60938,13.00000,209.19508
Great Britain,55.72290,-3.43060,S1980,Garvald Burn,1223764.62500,234.00000,250.48796
Great Britain,51.51530,-1.13520,S1983,Gatehampton Farm,90000.00000,42.00000,270.00000
Great Britain,53.10190,-3.52810,S2002,Geometric industry under BA cairn,865592.31250,381.00000,342.32660
Ireland,52.51960,-8.53040,S2005,Geroid Island,106066.01563,72.00000,328.61670
Great Britain,53.22000,0.14000,S2010,Giant's Hills 2,60000.00000,79.00000,90.00000
Great Britain,53.25000,0.16670,S2011,Giants' Hills,248294.18750,11.00000,15.63650
Great Britain,55.94700,-5.97580,S2025,Glenbatrick,600749.56250,21.00000,84.90822
Ireland,54.30520,-9.45800,S2026,Glenulra,1023962.87500,150.00000,81.42000
Great Britain,55.88590,-5.20310,S2027,Glenvoidean,1672617.75000,70.00000,224.74741
Great Britain,51.53280,-2.92280,S2036,Goldcliff West,0.00000,0.00000,0.00000
Great Britain,51.53280,-2.91990,S2037,Goldcliff,0.00000,0.00000,0.00000
Ireland,55.20400,-6.11640,S2042,Goodland,1979090.75000,231.00000,66.38820
Great Britain,51.26670,-2.75000,S2053,Gough's Cave,1592262.50000,175.00000,214.20107
Great Britain,54.07170,-1.87470,S2062,Grassington,129034.88281,367.00000,39.46764
Great Britain,51.40490,-1.31850,S2067,Greenham Dairy Farm,84852.81250,77.00000,147.97618
Great Britain,52.47540,0.67860,S2072,Grimes Graves,300000.00000,41.00000,140.84842
Great Britain,50.87880,-0.46470,S2189,Harrow Hill,1313335.50000,160.00000,171.11644
Great Britain,51.31950,-2.94580,S2207,Haywood Cave,3847492.75000,86.00000,84.30414
Great Britain,51.86860,-1.89580,S2210,Hazleton North,76485.28906,249.00000,287.90417
Great Britain,54.34930,-4.47590,S2211,"Hearth, charcoal dumps and flint-knapping floor",218403.29688,8.00000,170.52422
Great Britain,54.97550,-3.09370,S2212,Hearth,445982.06250,5.00000,238.16359
Great Britain,50.82020,-3.26050,S2224,Hembury,1111418.00000,268.00000,338.58783
Great Britain,50.71240,-1.74790,S2227,Hengistbury Head,398559.90625,1.00000,299.55313
Great Britain,52.94350,-1.50740,S2231,High Furlong,21213.20313,62.00000,148.86470
Great Britain,51.00530,0.13250,S2232,High Hurstwood,390000.00000,46.00000,14.72911
Great Britain,51.12180,0.22913,S2233,High Rocks,330000.00000,97.00000,270.00000
Great Britain,51.28410,0.22720,S2234,High Rocks Shelks,588260.12500,109.00000,60.73926
Great Britain,56.62150,-3.90620,S2251,Home Farm Castle,181245.68750,90.00000,309.50613
Great Britain,56.53610,-4.16350,S2252,Home Farm,2424066.75000,335.00000,323.19476
Great Britain,51.46350,-0.53610,S2259,Horton Manor Farm,180000.00000,21.00000,90.00000
Great Britain,51.53980,-2.91136,S2278,Human footprint series,114236.59375,5.00000,304.49939
Great Britain,53.86140,-2.06230,S2285,Ickornshaw Moor,679153.87500,338.00000,150.95686
Great Britain,56.54100,-3.42400,S2294,Inchtuthil,94868.32813,48.00000,301.10464
Great Britain,51.32250,-3.01180,S2299,Intertidal peat,1261427.75000,8.00000,265.65396
Great Britain,55.99970,-3.68220,S2300,Inveravon,275771.65625,9.00000,150.73499
Great Britain,55.93040,-3.04050,S2301,Inveresk,123693.17188,23.00000,294.00452
Great Britain,50.99060,-0.78880,S2303,Iping Common,279016.12500,54.00000,204.83589
Ireland,53.63440,-7.25959,S2305,Newlands Cross,1542595.25000,84.00000,68.01082
Great Britain,50.82510,0.04620,S2313,Itford Bottom,1515074.25000,50.00000,179.64069
Ireland,52.50000,-7.16670,S2332,Jerpoint West,524785.68750,82.00000,45.48674
Great Britain,50.46640,-3.50080,S2372,Kent's Cavern,1651090.50000,46.00000,54.21957
Great Britain,51.48610,-0.28590,S2386,Kew Bridge,285394.46875,6.00000,85.18135
Great Britain,54.47890,-1.06000,S2390,Kildale,288530.75000,167.00000,132.27527
Great Britain,56.09850,-6.18290,S2391,Kildran Burn,47434.16406,8.00000,300.81052
Ireland,52.10270,-7.73730,S2392,Kilgreany Cave,0.00000,22.00000,0.00000
Great Britain,54.05000,-0.38330,S2393,Kilham,382426.46875,53.00000,251.22812
Great Britain,54.31520,-4.38000,S2394,"Killeaba, IOM",2430000.00000,36.00000,90.00000
Great Britain,55.48830,-5.31170,S2395,Kilpatrick,685419.56250,71.00000,127.04526
Great Britain,52.42140,0.76800,S2396,Kilverstone,212132.03125,22.00000,328.55948
Great Britain,51.83650,-2.65930,S2397,King Arthur's Cave,690977.56250,132.00000,230.41626
Great Britain,57.01600,-6.28001,S2398,Kinloch Farm,394588.40625,9.00000,285.75006
Great Britain,57.01620,-6.27890,S2399,Kinloch,531601.37500,9.00000,298.33249
Great Britain,51.32550,-0.61788,S2415,Knap Hill,123693.17188,35.00000,111.75298
Great Britain,59.34930,-2.91085,S2416,Knap of Howar,447493.03125,1.00000,172.97249
Ireland,54.27520,-6.18520,S2417,Knockiveagh,1394435.37500,229.00000,223.33618
Ireland,53.70510,-6.49170,S2419,Knowth,256320.10938,41.00000,347.45587
Great Britain,52.30960,0.61430,S2583,Lackford Heath,114236.59375,10.00000,124.96196
Great Britain,55.30940,-1.55250,S2584,"Lacustrine mud exposed in seacliff: multicomponent (Meso, BA) site",142302.50000,0.00000,300.30179
Great Britain,57.99300,-4.40244,S2595,Lairg,902496.56250,116.00000,171.66609
Great Britain,51.54810,-1.53410,S2597,Lambourn,886143.31250,167.00000,317.20755
Great Britain,54.46290,-3.12020,S2602,Langdale,1347330.75000,656.00000,186.79532
Great Britain,52.39110,-2.30860,S2803,Lightmarsh Farm,856183.37500,96.00000,265.08313
Great Britain,55.97540,-3.61860,S2815,Linlithgow,551543.31250,55.00000,126.29095
Ireland,52.18330,-8.90000,S2819,Lisduggan North,787464.31250,93.00000,144.12686
Great Britain,55.49450,-5.11260,S2821,Lithics working site,1489463.00000,172.00000,21.19171
Great Britain,51.66560,-4.73180,S2822,Little Hoyle Cave,240000.00000,24.00000,90.00000
Great Britain,57.50290,-5.99270,S2829,Loch A Squirt,1073522.25000,22.00000,242.90875
Great Britain,55.21180,-4.38770,S2830,Loch Doon,1070163.50000,238.00000,356.77341
Great Britain,54.96950,-3.61240,S2831,Lochhill,690651.87500,40.00000,181.43282
Great Britain,52.85040,-1.30917,S2832,Lockington,150000.00000,35.00000,321.09009
Great Britain,53.60790,-1.98790,S2842,Lominot Site III,607453.68750,396.00000,42.58657
Great Britain,56.39850,-5.47987,S2844,Lon Mor,457930.12500,15.00000,341.15695
Great Britain,51.06160,-0.87680,S2848,Longmoor,47434.16406,81.00000,117.87745
Ireland,53.21240,-7.77660,S2856,Lough Boora,0.00000,50.00000,0.00000
Ireland,52.51960,-8.53040,S2857,Lough Gur,106066.01563,72.00000,328.61670
Great Britain,56.02160,-5.77950,S2872,Lussa 1,626418.37500,18.00000,241.82379
Great Britain,56.02070,-5.77940,S2874,Lussa River,551951.06250,15.00000,211.16862
Great Britain,51.65110,-4.76870,S2877,Lydstep,750599.75000,59.00000,266.32080
Great Britain,56.41730,-5.47130,S2886,MacArthur Cave,799656.18750,22.00000,166.63721
Great Britain,56.45070,-5.30970,S2889,Machrie Moor,1070163.50000,67.00000,100.09464
Ireland,54.96470,-5.92310,S2890,Mad Man's Window,694874.06250,0.00000,20.24474
Great Britain,51.83400,-2.65750,S2891,Madawg,4414385.50000,74.00000,225.76636
Great Britain,58.99650,-3.18824,S2894,Maeshowe,181245.68750,12.00000,228.62360
Great Britain,50.69490,-2.46723,S2902,Maiden Castle,642028.06250,131.00000,39.71288
Great Britain,53.61150,-1.98790,S2927,March Hill,1881289.50000,394.00000,322.59970
Great Britain,53.61150,-1.98790,S2928,March Hill II,1881289.50000,394.00000,322.59970
Great Britain,51.32320,-1.87080,S2930,Marden,135830.78125,108.00000,3.98244
Great Britain,53.26930,-1.23520,S2939,Markland Grips,288530.75000,112.00000,75.24464
Great Britain,51.40210,-1.39617,S2944,Marsh Benham,67082.03906,83.00000,308.63828
Great Britain,54.12610,-1.41540,S2947,Marton-le-Moor,76485.28906,36.00000,6.69998
Great Britain,56.13610,-4.05030,S2967,Meiklewood,106066.01563,16.00000,330.82135
Great Britain,55.65060,-3.26350,S2972,Meldon Bridge,623899.00000,183.00000,253.19873
Great Britain,54.99150,-2.61106,S2985,Midgeholme Moss,108166.53906,137.00000,40.77620
Great Britain,57.00450,-2.49025,S2987,Midtown,736376.25000,144.00000,83.59811
Great Britain,51.44220,-1.85798,S2997,Millbarrow,106066.01563,156.00000,185.10161
Great Britain,51.58030,-0.53350,S3001,Misbourne Viaduct,323109.87500,44.00000,346.00607
Great Britain,55.51360,-5.14000,S3011,Monamore,1847498.25000,132.00000,52.61343
Great Britain,54.34780,-1.08450,S3013,Money Howe I,339411.25000,347.00000,329.70642
Great Britain,54.31520,-3.40670,S3014,Monk Moors,106066.01563,7.00000,76.26939
Ireland,53.72410,-6.48620,S3015,Monknewtown,360624.46875,55.00000,62.83427
Great Britain,56.42060,-2.86410,S3046,Morton A,216333.07813,12.00000,339.72144
Great Britain,56.42060,-2.86410,S3047,Morton B,216333.07813,12.00000,339.72144
Great Britain,53.26270,-1.19640,S3051,Mother Grundy's Parlour,894986.06250,82.00000,68.07164
Ireland,55.11300,-6.66457,S3057,Mount Sandel,,4.00000,
Ireland,53.82000,-6.76000,S3061,Moynagh Lough,839196.06250,52.00000,14.94121
Great Britain,53.30440,-4.68370,S3066,Multiphase site,1271554.12500,81.00000,297.26013
Great Britain,51.75360,-5.20090,S3081,Nab Head Site I,870517.06250,36.00000,93.18005
Great Britain,51.75360,-5.20090,S3082,Nab Head Site II,870517.06250,36.00000,93.18005
Great Britain,51.64090,-4.68108,S3092,Nanna's Cave,2281775.50000,31.00000,49.18708
Great Britain,54.97430,-3.30470,S3112,Newbie Cottage,90000.00000,8.00000,270.00000
Ireland,54.82160,-6.45790,S3113,Newferry,94868.32813,13.00000,190.89453
Ireland,53.69480,-6.47555,S3114,Newgrange,540000.00000,49.00000,90.00000
Great Britain,55.76000,-6.21100,S3115,Newton,735153.06250,51.00000,272.07285
Great Britain,51.17200,-1.82500,S3137,Normanton Down,616644.12500,92.00000,83.36102
Great Britain,56.08180,-5.72110,S3140,North Carn,1506585.50000,15.00000,291.87357
Great Britain,51.56550,-1.11840,S3141,North Stoke,67082.03906,48.00000,128.73892
Great Britain,57.81170,-7.09150,S3144,Northton,1784432.62500,75.00000,299.19656
Great Britain,51.24390,-1.52719,S3157,Nutbane,258940.14063,109.00000,254.29625
Great Britain,51.11480,-0.88980,S3159,Oakhanger Warren Site VII,106066.01563,79.00000,32.18740
Great Britain,51.11210,-0.89420,S3160,Oakhanger Warren,152970.57813,82.00000,7.17534
Great Britain,51.10870,-0.91430,S3161,Oakhanger,684105.25000,90.00000,293.42380
Great Britain,54.31250,-3.40660,S3167,Occupation material in alluvial sediments,106066.01563,9.00000,76.27020
Great Britain,50.88820,-0.01220,S3176,Offham Hill,1242014.50000,117.00000,39.85965
Great Britain,51.46740,-3.63710,S3179,Ogmore-by-Sea,1200000.00000,24.00000,180.00000
Great Britain,51.63420,-4.68000,S3180,Ogof-yr-ychen,1585323.25000,0.00000,346.90726
Great Britain,51.56470,-0.18770,S3201,Open site,679153.87500,103.00000,146.43753
Isle of Man,51.56000,-4.30000,S3202,Open working site 200m from promontory fort,0.00000,0.00000,0.00000
Great Britain,51.49980,0.37793,S3209,Orsett,201246.12500,35.00000,197.33159
Great Britain,53.08330,-1.85000,S3215,Ossom's Cave,1800250.00000,187.00000,88.41444
Great Britain,51.74630,-1.25540,S3242,Oxford BT Tunnel,335410.18750,62.00000,253.67438
Ireland,53.43730,-6.15930,S3244,Paddy's Hill,212132.03125,10.00000,256.54535
Great Britain,54.21330,-0.42340,S3247,Palynology monolith,332039.15625,25.00000,119.62755
Great Britain,51.58780,-4.11180,S3251,Parc le Breos,1108174.12500,34.00000,322.92987
Great Britain,56.14370,-4.24740,S3256,Parks of Carden,390000.00000,17.00000,90.00000
Great Britain,51.54980,-4.25460,S3267,Paviland Cave,2037351.25000,15.00000,248.75183
Great Britain,54.22310,-0.41540,S3268,peat site,265800.68750,37.00000,243.34657
Great Britain,57.12430,-2.69870,S3270,Peel of Lumpanan,1164989.25000,161.00000,248.84010
Ireland,53.36670,-6.33330,S3292,Phoenix Park,403050.87500,54.00000,149.11536
Great Britain,51.29040,-2.86630,S3300,Picken's Hole,2346241.75000,28.00000,257.80734
Great Britain,51.81640,-0.64630,S3315,Pitstone,76485.28906,116.00000,107.88486
Great Britain,53.21670,-3.46670,S3356,Pontnewedd,2071955.62500,77.00000,22.32741
Great Britain,55.73340,-6.38440,S3358,Port Charlotte,610778.18750,13.00000,345.46609
Great Britain,51.64160,-4.68270,S3369,Potters Cave,1968603.62500,8.00000,77.45387
Ireland,53.03280,-9.14863,S3371,Poulawack,216333.07813,156.00000,201.89445
Ireland,53.04550,-9.13430,S3372,Poulnabrone,560044.62500,146.00000,238.35300
Great Britain,53.32630,-3.41150,S3380,Prestatyn,387104.62500,16.00000,140.03151
Great Britain,51.83550,0.69850,S3381,presumed Meso pit,134164.07813,29.00000,231.09323
Great Britain,51.66670,-4.91670,S3387,Priory Farm Cave,234307.48438,62.00000,27.39333
Great Britain,56.40330,-5.47853,S3433,Raschoille Cave,2542489.00000,25.00000,321.53036
Great Britain,56.40340,-5.47720,S3434,Raschoille,1843108.75000,25.00000,319.55515
Great Britain,52.32140,-0.15840,S3444,Rectory Farm,106066.01563,10.00000,185.00281
Great Britain,51.55300,-4.25700,S3445,Red Fescue Cave,1651090.50000,63.00000,181.29863
Great Britain,50.51940,-4.58460,S3446,Redhill Marsh,0.00000,252.00000,0.00000
Great Britain,54.98000,-3.08000,S3447,Redkirk Point,391152.15625,0.00000,317.89319
Great Britain,58.10830,-4.94160,S3453,Creag nan Uamh/Reindeer Cave,5975086.00000,286.00000,107.35259
Great Britain,54.34930,-4.47590,S3467,"Rhedhoo, IOM",218403.29688,8.00000,170.52422
Great Britain,53.28880,-3.46280,S3468,Rhuddlan,150000.00000,22.00000,38.62329
Great Britain,51.63830,-0.42900,S3469,Rickmansworth,284605.00000,50.00000,298.17813
Ireland,54.51390,-5.64950,S3477,Ringneill Quay,180000.00000,0.00000,90.00000
Great Britain,56.67160,-5.90160,S3492,Risga,1413665.50000,18.00000,57.68002
Great Britain,53.64660,-2.02570,S3493,Rishworth Drain,1095924.25000,394.00000,314.66708
Great Britain,52.18990,-0.14050,S3496,River Snail,150000.00000,64.00000,90.00000
Great Britain,53.26180,-1.19940,S3501,Robin Hood Cave,429534.62500,87.00000,127.58688
Great Britain,53.57740,-1.95470,S3521,Rocher Moss South,108166.53906,420.00000,221.75587
Ireland,54.00900,-6.29280,S3522,Rockmarshall,21213.20313,7.00000,210.49908
Great Britain,55.78740,-6.43360,S3523,Rockside,435258.53125,24.00000,93.50202
Great Britain,55.41600,-3.34920,S3545,Rotten Bottom,2205051.00000,626.00000,0.22172
Great Britain,51.43550,-0.53530,S3563,Runnymede,329317.46875,17.00000,312.80835
Great Britain,57.47530,-5.86330,S3653,Sand,494772.68750,34.00000,187.67036
Great Britain,53.50000,-1.20000,S3677,Scabba Wood Shelter,1305775.62500,28.00000,358.82217
Great Britain,58.10850,-4.94038,S3701,Creag nan Uamh,6421752.00000,285.00000,92.52748
Great Britain,54.23310,-0.41760,S3703,Seamer Carr,181245.68750,32.00000,14.91111
Great Britain,57.01620,-6.27890,S3705,Seasonal/year-round occupation and working of lithics,531601.37500,9.00000,298.33249
Great Britain,54.10210,-0.18750,S3737,Sewerby Cottage Farm,114236.59375,41.00000,233.89896
Ireland,52.68040,-8.23070,S3739,Shanballyedmond,724051.12500,227.00000,333.01431
Great Britain,56.02090,-6.21620,S3742,Shell midden assoc with raised storm beach,192093.73438,3.00000,325.00473
Great Britain,55.59960,-4.65890,S3743,Shewalton,87464.28125,4.00000,136.66103
Great Britain,52.42900,0.41240,S3745,Shippea Hill,,,
