"BoneID","Measurement",PrimaryKey,Value
"B4193","BFp",16534,90
"B4194","Bd",16540,46
"B4194","GLl",16541,72
"B4194","GLm",16542,64.5
"B4194","Dl",16543,39.5
"B4194","Dm",16544,39.5
"B4195","Bd",16549,68.5
"B4195","GL",16550,217.5
"B4195","SD",16551,36.5
"B4196","Bd",16555,56
"B4197","Bp",16561,47.5
"B4198","Bd",16567,29.5
"B4198","GLpe",16568,61.5
"B4199","Bd",16574,28
"B4199","Bp",16575,30
"B4199","GLpe",16576,54.5
"B4199","SD",16577,24.5
"B4200","Bd",16582,27
"B4200","GLpe",16583,54
"B4200","SD",16584,24
"B4201","Bd",16590,30
"B4201","Bp",16591,34.5
"B4201","GLpe",16592,44.5
"B4201","SD",16593,26.5
"B4202","BFp",16598,78.5
"B4202","Bp",16599,86.5
"B4203","Bd",16604,56
"B4204","Bd",16609,57
"B4205","GLl",16614,30.5
"B4205","GLm",16615,28.5
"B4205","Dl",16616,17
"B4206","GLl",16623,42.5
"B4206","GLm",16624,39
"B4207","BM3",16632,19.5
"B4207","LM3",16633,32
"B4208","BM3",16637,15.5
"B4208","LM3",16638,35
"B4209","SLC",16642,22
"B4210","GLl",16647,52.5
"B4210","GLm",16648,47.5
"B4211","LAR",16656,44.5
"B4212","Bp",16658,40
"B4213","Bd",16664,45
"B4214","Bd",16670,43.5
"B4215","Bd",16676,44.5
"B4216","SLC",16682,31.5
"B4217","Bp",16687,62.5
"B4218","Bp",16692,63
"B4219","Bd",16697,40
"B4220","Bd",16702,41.5
"B4221","Bd",16707,39
"B4222","Bd",16712,36.5
"B4223","Bd",16717,38
"B4224","BPC",16722,34.5
"B4224","SDO",16723,43.5
"B4224","DPA",16724,52.5
"B4225","Bd",16729,49
"B4225","Dl",16730,43.5
"B4225","Dm",16731,43.5
"B4225","GLl",16732,81
"B4225","GLm",16733,74.5
"B4226","Bd",16740,46.5
"B4226","Dl",16741,39.5
"B4226","Dm",16742,41.5
"B4226","GLl",16743,79
"B4226","GLm",16744,64
"B4227","Bd",16751,42.5
"B4227","GLl",16752,66
"B4227","GLm",16753,59.5
"B4228","Bd",16760,40.5
"B4228","Dl",16761,36.5
"B4228","Dm",16762,35.5
"B4228","GLl",16763,64.5
"B4228","GLm",16764,59.5
"B4229","Bd",16771,41.5
"B4229","Dl",16772,36.5
"B4229","GLl",16773,63.5
"B4229","GLm",16774,58.5
"B4230","Bd",16781,38.5
"B4230","Dl",16782,33
"B4230","Dm",16783,33.5
"B4230","GLl",16784,59.5
"B4230","GLm",16785,53.5
"B4231","Bd",16792,35
"B4231","Dl",16793,31.5
"B4231","Dm",16794,32
"B4231","GLl",16795,58.5
"B4231","GLm",16796,54
"B4232","Bd",16803,34
"B4232","Dl",16804,32
"B4232","GLl",16805,57
"B4232","GLm",16806,53
"B4233","Bd",16813,36.5
"B4233","Dl",16814,30.5
"B4233","Dm",16815,32
"B4233","GLl",16816,56.5
"B4233","GLm",16817,50.5
"B4234","Bd",16824,37
"B4234","Dl",16825,31
"B4234","Dm",16826,32.5
"B4234","GLl",16827,54.5
"B4234","GLm",16828,51
"B4235","Bd",16835,42.5
"B4235","Dl",16836,37
"B4235","Dm",16837,38
"B4235","GLm",16838,58.5
"B4236","Bfcd",16846,94
"B4236","Bfcr",16847,101
"B4236","H",16848,77.5
"B4237","Bfcd",16850,100
"B4237","Bfcr",16851,102
"B4238","GB",16854,42.5
"B4238","GL",16855,144
"B4239","GB",16856,40.5
"B4239","GL",16857,128.5
"B4240","GB",16858,43
"B4240","GL",16859,124
"B4241","GB",16860,42.5
"B4241","GL",16861,121.5
"B4242","GB",16862,43
"B4242","GL",16863,113.5
"B4243","Bd",16864,96.5
"B4244","Bd",16869,91
"B4245","Bd",16874,84
"B4246","DC",16879,40
"B4247","DC",16885,40
"B4248","DC",16891,48
"B4249","DC",16897,44
"B4250","DC",16903,43.5
"B4251","DC",16909,40.5
"B4252","Bd",16915,97.5
"B4252","BT",16916,86
"B4253","Bd",16921,77
"B4253","BT",16922,73
"B4254","Bd",16927,75
"B4254","BT",16928,67
"B4255","BM3",16933,15.5
"B4255","LM3",16934,40
"B4256","BM3",16956,16.5
"B4256","LM3",16957,38
"B4257","BM3",16979,15.5
"B4257","LM3",16980,37.5
"B4258","BM3",17002,13.5
"B4258","LM3",17003,37
"B4259","BM3",17025,12.5
"B4259","LM3",17026,37
"B4260","BM3",17048,12.5
"B4260","LM3",17049,37
"B4261","BM3",17071,12.5
"B4261","LM3",17072,35
"B4262","BM3",17094,12.5
"B4262","LM3",17095,35
"B4263","BM3",17117,13.5
"B4263","LM3",17118,34.5
"B4264","BM3",17140,11.5
"B4264","LM3",17141,33
"B4265","Bp",17163,55.5
"B4266","Bp",17168,55.5
"B4267","Bp",17173,54.5
"B4268","Bp",17178,50
"B4269","Bp",17183,57.5
"B4270","Bp",17188,54.5
"B4271","Bp",17193,53
"B4272","Bp",17198,67
"B4273","Bp",17203,63
"B4274","Bp",17208,62.5
"B4275","Bp",17213,45.5
"B4276","Bp",17219,44.5
"B4277","Bp",17225,44.5
"B4278","Bp",17231,44.5
"B4279","Bp",17237,42
"B4280","Bp",17243,37
"B4281","Bp",17249,35.5
"B4282","Bp",17255,54.5
"B4283","Bp",17261,51
"B4284","Bp",17267,49
"B4285","Bp",17273,48.5
"B4286","Bp",17279,42
"B4287","Bp",17285,51.5
"B4288","Bp",17291,63.5
"B4289","Bp",17297,61.5
"B4290","Bp",17303,60
"B4291","Bp",17309,60
"B4292","Bp",17315,59.5
"B4293","Bd",17321,32
"B4293","Bp",17322,34.5
"B4293","GLpe",17323,62
"B4294","Bd",17328,31.5
"B4294","Bp",17329,32
"B4294","GLpe",17330,59
"B4295","Bd",17335,26.5
"B4295","Bp",17336,31
"B4295","GLpe",17337,55
"B4296","Bd",17342,26.5
"B4296","Bp",17343,30
"B4296","GLpe",17344,53
"B4297","Bd",17349,27
"B4297","Bp",17350,29
"B4297","GLpe",17351,51.5
"B4298","Bd",17356,27.5
"B4298","Bp",17357,27.5
"B4298","GLpe",17358,50
"B4299","Bd",17363,35
"B4299","Bp",17364,35
"B4299","GLpe",17365,68
"B4300","Bd",17370,40
"B4300","Bp",17371,42.5
"B4300","GLpe",17372,63.5
"B4301","Bd",17377,33
"B4301","Bp",17378,36
"B4301","GLpe",17379,62
"B4302","Bd",17384,31
"B4302","Bp",17385,34.5
"B4302","GLpe",17386,61
"B4303","Bd",17391,31
"B4303","Bp",17392,33.5
"B4303","GLpe",17393,57.5
"B4304","Bd",17398,29
"B4304","Bp",17399,31.5
"B4304","GLpe",17400,57.5
"B4305","Bd",17405,27
"B4305","Bp",17406,26
"B4305","GLpe",17407,46.5
"B4306","Bd",17412,29.5
"B4306","Bp",17413,31
"B4306","GLpe",17414,65
"B4307","Bd",17420,28
"B4307","Bp",17421,30.5
"B4307","GLpe",17422,64
"B4308","Bd",17428,24
"B4308","Bp",17429,25
"B4308","GLpe",17430,54
"B4309","Bp",17436,26.5
"B4310","Bp",17444,25
"B4311","Bd",17452,30.5
"B4311","Bp",17453,35
"B4311","GL",17454,43.5
"B4312","Bd",17460,28.5
"B4312","Bp",17461,35
"B4312","GL",17462,43.5
"B4313","Bd",17468,28.5
"B4313","GL",17469,43
"B4314","Bd",17476,31.5
"B4314","Bp",17477,34.5
"B4314","GL",17478,42.5
"B4315","Bd",17484,28.5
"B4315","Bp",17485,32
"B4315","GL",17486,42
"B4316","Bd",17492,28
"B4316","Bp",17493,33
"B4316","GL",17494,41.5
"B4317","Bd",17500,22
"B4317","Bp",17501,27.5
"B4317","GL",17502,33
"B4318","Bd",17508,27
"B4318","Bp",17509,32
"B4319","Bp",17516,31.5
"B4320","Bd",17524,21
"B4320","Bp",17525,26
"B4322","Bd",17540,31
"B4323","Bd",17548,26.5
"B4323","Bp",17549,38.5
"B4323","GL",17550,45
"B4324","Bd",17556,28
"B4324","Bp",17557,34
"B4324","GL",17558,43
"B4325","Bd",17564,25
"B4325","Bp",17565,31.5
"B4325","GL",17566,43
"B4326","Bd",17572,24.5
"B4326","Bp",17573,30
"B4326","GL",17574,43
"B4327","Bd",17580,25.5
"B4327","Bp",17581,31
"B4327","GL",17582,41.5
"B4328","Bd",17588,25.5
"B4328","Bp",17589,31.5
"B4328","GL",17590,39.5
"B4329","Bd",17596,24
"B4329","Bp",17597,28.5
"B4329","GL",17598,38.5
"B4330","Bd",17604,21
"B4330","Bp",17605,26.5
"B4330","GL",17606,38
"B4331","Bd",17612,22
"B4331","Bp",17613,26.5
"B4331","GL",17614,38
"B4332","Bd",17620,21
"B4332","Bp",17621,25.5
"B4332","GL",17622,33.5
"B4333","Bd",17628,21
"B4334","DLS",17636,95
"B4334","Ld",17637,68
"B4334","MBS",17638,29.5
"B4335","DLS",17641,92
"B4335","Ld",17642,65.5
"B4335","MBS",17643,29.5
"B4336","DLS",17646,85
"B4336","Ld",17647,64
"B4337","DLS",17651,82
"B4337","Ld",17652,60.5
"B4337","MBS",17653,26.5
"B4338","DLS",17656,81
"B4338","Ld",17657,64.5
"B4338","MBS",17658,29
"B4339","DLS",17661,81
"B4339","Ld",17662,58
"B4339","MBS",17663,27
"B4340","DLS",17666,80
"B4340","Ld",17667,60.5
"B4340","MBS",17668,29.5
"B4341","DLS",17671,76.5
"B4341","Ld",17672,55
"B4341","MBS",17673,29
"B4342","DLS",17676,68.5
"B4342","Ld",17677,52
"B4342","MBS",17678,24
"B4343","DLS",17681,63
"B4343","Ld",17682,51.5
"B4343","MBS",17683,20
"B4344","DLS",17686,61
"B4344","Ld",17687,47.5
"B4344","MBS",17688,19.5
"B4345","DLS",17691,59.5
"B4345","Ld",17692,49.5
"B4345","MBS",17693,19.5
"B4346","DLS",17696,57.5
"B4346","Ld",17697,47.5
"B4346","MBS",17698,18
"B4347","DLS",17701,54.6
"B4347","Ld",17702,45
"B4347","MBS",17703,18.5
"B4348","Bd",17706,81.5
"B4348","BFd",17707,71.5
"B4349","Bd",17712,81
"B4349","BFd",17713,72
"B4350","Bd",17718,78.5
"B4350","BFd",17719,77
"B4351","Bd",17724,74
"B4351","BFd",17725,65
"B4352","Bd",17730,64.5
"B4352","BFd",17731,57.5
"B4353","BFp",17736,76
"B4353","Bp",17737,86.5
"B4354","BFp",17742,77.5
"B4354","Bp",17743,86
"B4355","BFp",17748,71.5
"B4355","Bp",17749,79
"B4356","BFp",17754,69
"B4356","Bp",17755,76
"B4357","BFp",17760,67
"B4357","Bp",17761,72
"B4358","BFp",17766,62
"B4358","Bp",17767,69
"B4359","BG",17772,54.5
"B4359","GLP",17773,82
"B4359","LG",17774,64
"B4360","BG",17776,52
"B4360","GLP",17777,70
"B4360","LG",17778,60.5
"B4361","BG",17780,46.5
"B4361","GLP",17781,64.5
"B4361","LG",17782,53.5
"B4362","GLP",17784,60
"B4363","BG",17788,40.5
"B4364","BG",17792,49.5
"B4365","BG",17796,44.5
"B4366","Bd",17800,67.5
"B4367","Bd",17805,65
"B4368","Bd",17810,64
"B4369","Bd",17815,56
"B4370","Bd",17820,56
"B4371","Bd",17825,53.5
"B4372","Bd",17830,53
"B4373","Bd",17835,22.5
"B4373","Dl",17836,18
"B4373","GLl",17837,33.5
"B4373","GLm",17838,31
"B4374","Bd",17845,21
"B4374","Dl",17846,17
"B4374","GLl",17847,32
"B4374","GLm",17848,30
"B4375","Bd",17855,21
"B4375","GLl",17856,31
"B4376","Bd",17864,20.5
"B4376","Dl",17865,17
"B4376","GLl",17866,30.5
"B4376","GLm",17867,29.5
"B4377","Dl",17874,17
"B4377","GLl",17875,30.5
"B4378","Bd",17884,33.5
"B4379","Bd",17890,33
"B4380","Bd",17896,31.5
"B4381","Bd",17902,31
"B4382","Bd",17908,31
"B4383","Bd",17914,31
"B4384","Bp",17920,25
"B4385","Bp",17925,24.5
"B4386","Bp",17930,24.5
"B4387","Bp",17935,23.5
"B4388","Bd",17940,27.5
"B4389","Bp",17945,22
"B4390","Bp",17951,21.5
"B4391","Bp",17957,19.5
"B4392","Bd",17963,23.5
"B4393","Bd",17969,14.5
"B4393","Bp",17970,15
"B4393","GLpe",17971,44
"B4394","Bd",17976,13.5
"B4394","Bp",17977,15
"B4394","GLpe",17978,43
"B4395","Bd",17983,15.5
"B4395","Bp",17984,16.5
"B4395","GLpe",17985,42.5
"B4396","Bd",17990,14
"B4396","Bp",17991,14
"B4396","GLpe",17992,42.5
"B4397","Bd",17997,13.5
"B4397","Bp",17998,13.5
"B4397","GLpe",17999,41
"B4398","Bd",18004,13
"B4398","Bp",18005,14
"B4398","GLpe",18006,40
"B4399","Bd",18011,13
"B4399","Bp",18012,14
"B4399","GLpe",18013,40
"B4400","Bd",18018,12
"B4400","Bp",18019,12.5
"B4400","GLpe",18020,40
"B4401","Bd",18025,12.5
"B4401","Bp",18026,13.5
"B4401","GLpe",18027,39.5
"B4402","Bd",18032,12
"B4402","Bp",18033,13
"B4402","GLpe",18034,38.5
"B4403","Bd",18039,11
"B4403","Bp",18040,12.5
"B4403","GLpe",18041,38.5
"B4404","Bd",18046,11.5
"B4404","Bp",18047,12.5
"B4404","GLpe",18048,38.5
"B4405","Bd",18053,11
"B4405","Bp",18054,12.5
"B4405","GLpe",18055,38
"B4406","Bd",18060,11.5
"B4406","Bp",18061,12.5
"B4406","GLpe",18062,38
"B4407","Bd",18067,11
"B4407","Bp",18068,12
"B4407","GLpe",18069,38
"B4408","Bd",18074,11
"B4408","Bp",18075,12.5
"B4408","GLpe",18076,37.5
"B4409","Bd",18081,12
"B4409","Bp",18082,13.5
"B4409","GLpe",18083,37
"B4410","Bd",18088,11.5
"B4410","Bp",18089,13
"B4410","GLpe",18090,37
"B4411","Bd",18095,12.5
"B4411","Bp",18096,13.5
"B4411","GLpe",18097,36.5
"B4412","Bd",18102,10
"B4412","Bp",18103,12
"B4412","GLpe",18104,36.5
"B4413","Bd",18109,11.5
"B4413","Bp",18110,13
"B4413","GLpe",18111,36
"B4414","Bd",18116,12
"B4415","Bd",18123,12.5
"B4417","Bd",18137,12.5
"B4418","Bd",18144,11
"B4419","Bd",18151,11.5
"B4419","Bp",18152,13
"B4419","GLpe",18153,25.5
"B4420","Bd",18158,9.5
"B4420","Bp",18159,11.5
"B4420","GLpe",18160,25
"B4421","Bd",18165,11.5
"B4421","Bp",18166,13
"B4421","GLpe",18167,24.5
"B4422","Bd",18172,9.5
"B4422","Bp",18173,12
"B4422","GLpe",18174,24
"B4423","Bd",18179,10.5
"B4423","Bp",18180,10
"B4423","GLpe",18181,23.5
"B4424","Bd",18186,9
"B4424","Bp",18187,8.5
"B4424","GLpe",18188,22.5
"B4425","Bd",18193,8.5
"B4425","Bp",18194,8
"B4425","GLpe",18195,22.5
"B4426","Bd",18200,9
"B4426","Bp",18201,9
"B4426","GLpe",18202,22
"B4427","DLS",18207,35
"B4427","Ld",18208,24.5
"B4427","MBS",18209,7.5
"B4428","DLS",18212,33.5
"B4428","Ld",18213,23
"B4428","MBS",18214,7.5
"B4429","DLS",18217,31.5
"B4429","MBS",18218,7.5
"B4430","DLS",18222,30.5
"B4430","Ld",18223,22
"B4430","MBS",18224,7
"B4431","DLS",18227,30
"B4431","Ld",18228,23
"B4431","MBS",18229,7.5
"B4432","DLS",18232,29.5
"B4432","Ld",18233,22
"B4432","MBS",18234,6.5
"B4433","DLS",18237,28
"B4433","Ld",18238,22
"B4433","MBS",18239,6.5
"B4434","MBS",18242,6.5
"B4435","BG",18247,22.5
"B4435","GLP",18248,37.5
"B4435","LG",18249,29
"B4436","BG",18251,20
"B4436","GLP",18252,32.5
"B4436","LG",18253,25.5
"B4437","BG",18255,21
"B4437","GLP",18256,33.5
"B4437","LG",18257,27.5
"B4438","BG",18259,21.5
"B4438","GLP",18260,34
"B4438","LG",18261,26
"B4439","BG",18263,22
"B4439","GLP",18264,33
"B4440","Bd",18267,31.5
"B4441","Bd",18272,29.5
"B4442","Bd",18277,28
"B4443","Bd",18282,28
"B4444","Bd",18287,27
"B4445","Dl",18292,24.5
"B4445","Dm",18293,26.5
"B4445","GLl",18294,48
"B4445","GLm",18295,44.5
"B4446","Bd",18303,27
"B4446","Dl",18304,25
"B4446","Dm",18305,26.5
"B4446","GLl",18306,47
"B4446","GLm",18307,43.5
"B4447","Bd",18314,27.5
"B4447","Dl",18315,23
"B4447","Dm",18316,26
"B4447","GLl",18317,45.5
"B4447","GLm",18318,42
"B4448","Dl",18325,23.5
"B4448","Dm",18326,26.5
"B4448","GLl",18327,45.5
"B4448","GLm",18328,41
"B4449","Bd",18336,26.5
"B4449","Dl",18337,23.5
"B4449","Dm",18338,25.5
"B4449","GLl",18339,45
"B4449","GLm",18340,42
"B4450","Bd",18347,25
"B4450","Dl",18348,22.5
"B4450","Dm",18349,26
"B4450","GLl",18350,44
"B4450","GLm",18351,41
"B4451","Bd",18358,27.5
"B4451","Dl",18359,22
"B4451","Dm",18360,25.5
"B4451","GLl",18361,43.5
"B4451","GLm",18362,38.5
"B4452","Bd",18369,26
"B4452","Dl",18370,22
"B4452","Dm",18371,24
"B4452","GLl",18372,43
"B4452","GLm",18373,39.5
"B4453","Bd",18380,26
"B4453","Dl",18381,23
"B4453","Dm",18382,24.5
"B4453","GLl",18383,42.5
"B4453","GLm",18384,41
"B4454","Dl",18391,21.5
"B4454","Dm",18392,23
"B4454","GLl",18393,42.5
"B4454","GLm",18394,38.5
"B4455","Dl",18402,24
"B4455","GLl",18403,42.5
"B4456","Bd",18412,28
"B4456","Dl",18413,23.5
"B4456","Dm",18414,25.5
"B4456","GLl",18415,42
"B4456","GLm",18416,40
"B4457","Bd",18423,25
"B4457","Dl",18424,22
"B4457","Dm",18425,23.5
"B4457","GLl",18426,40.5
"B4457","GLm",18427,36.5
"B4458","Dl",18434,20.5
"B4458","GLl",18435,39.5
"B4459","GB",18444,23
"B4459","GL",18445,84
"B4460","GB",18446,21.5
"B4460","GL",18447,83
"B4461","GB",18448,23.5
"B4461","GL",18449,80.5
"B4462","GB",18450,22.5
"B4462","GL",18451,80.5
"B4463","GB",18452,23
"B4463","GL",18453,79
"B4464","Bd",18454,46.5
"B4465","Bd",18460,45
"B4466","Bd",18466,45
"B4467","Bd",18472,44
"B4468","Bd",18478,44
"B4469","Bd",18484,43.5
"B4470","Bd",18490,43.5
"B4471","Bd",18496,43.5
"B4472","Bd",18502,43
"B4473","Bd",18508,42.5
"B4474","Bd",18514,42
"B4475","Bd",18520,42
"B4476","Bd",18526,41.5
"B4477","Bd",18532,41.5
"B4478","Bd",18538,41.5
"B4479","Bd",18544,41
"B4480","Bd",18550,41
"B4481","Bd",18556,40.5
"B4482","Bd",18562,40
"B4483","Bd",18568,40
"B4484","Bd",18574,40
"B4485","Bd",18580,38.5
"B4486","BM3",18586,22
"B4486","LM3",18587,39.5
"B4487","BM3",18609,19.5
"B4487","LM3",18610,36
"B4488","BM3",18632,20.5
"B4488","LM3",18633,35
"B4489","BM3",18655,18.5
"B4489","LM3",18656,34.5
"B4490","BM3",18678,18.5
"B4490","LM3",18679,34
"B4491","BM3",18701,19.5
"B4491","LM3",18702,33
"B4492","BM3",18724,18.5
"B4492","LM3",18725,32
"B4493","BM3",18747,18.5
"B4493","LM3",18748,31
"B4494","BM3",18770,19
"B4495","BM3",18793,17
"B4495","LM3",18794,39
"B4496","BM3",18816,16.5
"B4496","LM3",18817,38
"B4497","BM3",18839,16.5
"B4497","LM3",18840,38
"B4498","BM3",18862,17.5
"B4498","LM3",18863,37.5
"B4499","BM3",18885,15.5
"B4499","LM3",18886,37.5
"B4500","BM3",18908,17
"B4500","LM3",18909,37
"B4501","BM3",18931,17
"B4501","LM3",18932,37
"B4502","BM3",18954,16
"B4502","LM3",18955,37
"B4503","BM3",18977,16.5
"B4503","LM3",18978,36.5
"B4504","BM3",19000,16.5
"B4504","LM3",19001,36.5
"B4505","BM3",19023,16
"B4505","LM3",19024,36.5
"B4506","BM3",19046,15.5
"B4506","LM3",19047,36.5
"B4507","BM3",19069,17.5
"B4507","LM3",19070,35.5
"B4508","BM3",19092,19
"B4508","LM3",19093,35
"B4509","BM3",19115,16
"B4509","LM3",19116,34.5
"B4510","LM3",19138,33.5
"B4511","BM3",19161,15
"B4511","LM3",19162,33
"B4512","BM3",19184,15
"B4512","LM3",19185,32.5
"B4513","Bp",19207,33
"B4514","Bp",19213,33
"B4515","Bp",19219,31
"B4516","Bp",19225,31
"B4517","Bp",19231,30
"B4518","Bp",19237,29.5
"B4519","Bp",19243,29
"B4520","Bp",19249,28.5
"B4521","Bp",19255,28.5
"B4522","Bp",19261,28
"B4523","Bp",19267,27
"B4524","BG",19273,27.5
"B4525","BG",19277,26
"B4526","BG",19281,24
"B4526","GLP",19282,36.5
"B4526","LG",19283,29
"B4527","BG",19285,27
"B4527","GLP",19286,41
"B4528","BG",19289,26
"B4528","GLP",19290,39.5
"B4528","LG",19291,32.5
"B4529","GLP",19293,39
"B4529","LG",19294,33.5
"B4530","BG",19297,28.5
"B4530","GLP",19298,38.5
"B4530","LG",19299,31.5
"B4531","BG",19301,28.5
"B4531","GLP",19302,37.5
"B4531","LG",19303,33
"B4532","BG",19305,23.5
"B4532","GLP",19306,35
"B4532","LG",19307,30
"B4533","BG",19309,24.5
"B4533","GLP",19310,35
"B4534","BG",19313,25
"B4535","BG",19317,25.5
"B4535","GLP",19318,36
"B4535","LG",19319,32
"B4536","BG",19321,24.5
"B4536","GLP",19322,35.5
"B4536","LG",19323,30.5
"B4537","BG",19325,27
"B4537","GLP",19326,35
"B4538","BG",19329,26.5
"B4538","GLP",19330,36.5
"B4538","LG",19331,30.5
"B4539","BG",19333,22
"B4539","GLP",19334,32
"B4539","LG",19335,26.5
"B4540","BG",19337,24
"B4540","GLP",19338,35
"B4540","LG",19339,30
"B4541","Bd",19341,33.5
"B4542","Bd",19346,33
"B4543","Bd",19351,32.5
"B4544","Bd",19356,31.5
"B4545","Bd",19361,30.5
"B4546","Bd",19366,30
"B4547","Bd",19371,30
"B4548","Bd",19376,28
"B4549","Bd",19381,28
"B4550","BPC",19386,25.5
"B4550","DPA",19387,43
"B4551","BPC",19392,24.5
"B4551","DPA",19393,41
"B4552","BPC",19398,22.5
"B4552","DPA",19399,39.5
"B4553","DPA",19404,38
"B4554","BPC",19410,22
"B4554","DPA",19411,37
"B4555","BPC",19416,19
"B4555","DPA",19417,37
"B4556","DPA",19422,36
"B4557","BPC",19428,24
"B4558","BPC",19433,23.5
"B4559","BPC",19438,22
"B4560","BPC",19443,20
"B4561","BPC",19448,20
"B4562","Bd",19453,53
"B4562","GLl",19454,81.5
"B4562","GLm",19455,71
"B4562","Dl",19456,44.5
"B4562","Dm",19457,45
"B4563","GL",19462,113
"B4563","GLF",19463,98
"B4564","GB",19468,57.5
"B4564","GL",19469,162
"B4565","Bp",19470,54.5
"B4566","MBS",19476,35.5
"B4567","LO",19481,117
"B4568","Bd",19486,45.5
"B4568","GLl",19487,68
"B4568","GLm",19488,62.5
"B4568","Dl",19489,39.5
"B4568","Dm",19490,40.5
"B4569","Bd",19495,38
"B4569","GLl",19496,63.5
"B4569","GLm",19497,57.5
"B4569","Dl",19498,34.5
"B4570","Bd",19504,37
"B4570","GLl",19505,60.5
"B4570","GLm",19506,56.5
"B4570","Dl",19507,34
"B4570","Dm",19508,32.5
"B4571","Bd",19513,40.5
"B4571","GLl",19514,60
"B4571","GLm",19515,54.5
"B4571","Dl",19516,34.5
"B4571","Dm",19517,35
"B4572","Bfcr",19522,85.5
"B4572","H",19523,68.5
"B4573","GB",19526,57.5
"B4573","GL",19527,162
"B4574","Bp",19530,53.5
"B4575","Bd",19535,73
"B4575","GL",19536,200.5
"B4576","Bd",19540,48
"B4576","Bp",19541,43
"B4576","GL",19542,220.5
"B4576","SD",19543,24
"B4577","Bp",19547,42
"B4577","SD",19548,24.5
"B4578","Bd",19554,48.5
"B4579","Bd",19560,48.5
"B4580","GB",19566,54.5
"B4581","GB",19567,53
"B4582","GB",19568,52
"B4583","GB",19569,52
"B4584","GB",19570,48.5
"B4585","Bd",19571,32
"B4585","Bp",19572,33.5
"B4585","GLpe",19573,62.5
"B4585","SD",19574,27.5
"B4586","Bd",19579,29
"B4586","Bp",19580,31
"B4586","GLpe",19581,56
"B4586","SD",19582,24.5
"B4587","Bd",19587,24.5
"B4587","Bp",19588,26.5
"B4587","GLpe",19589,52
"B4587","SD",19590,22.5
"B4588","Bp",19595,34.5
"B4589","Bd",19602,35.5
"B4589","Bp",19603,32.5
"B4589","GLpe",19604,62
"B4589","SD",19605,28.5
"B4590","Bp",19611,31.5
"B4590","GLpe",19612,60
"B4591","Bd",19619,25.5
"B4591","Bp",19620,27
"B4591","GLpe",19621,59
"B4591","SD",19622,22
"B4592","Bd",19628,24.5
"B4592","Bp",19629,26.5
"B4592","GLpe",19630,54
"B4592","SD",19631,21
"B4593","Bd",19637,23.5
"B4593","Bp",19638,25
"B4593","GLpe",19639,53
"B4593","SD",19640,20
"B4594","Bd",19646,29
"B4594","Bp",19647,31.5
"B4594","GL",19648,36
"B4594","SD",19649,25
"B4595","Bp",19655,28
"B4595","GL",19656,34.5
"B4595","SD",19657,22
"B4596","Bd",19664,25.5
"B4596","Bp",19665,31
"B4596","GL",19666,42.5
"B4596","SD",19667,24
"B4597","Bd",19673,28
"B4597","Bp",19674,25.5
"B4597","GL",19675,42.5
"B4597","SD",19676,28.5
"B4598","Bd",19682,27
"B4598","Bp",19683,38
"B4598","GL",19684,42
"B4598","SD",19685,27
"B4599","Bd",19691,26
"B4599","Bp",19692,30.5
"B4599","GL",19693,40
"B4599","SD",19694,25
"B4600","Bd",19700,26
"B4600","Bp",19701,32.5
"B4600","GL",19702,39.5
"B4600","SD",19703,25.5
"B4601","DLS",19709,83
"B4601","Ld",19710,63
"B4601","MBS",19711,24
"B4602","DLS",19714,77.5
"B4602","Ld",19715,60.5
"B4602","MBS",19716,25.5
"B4603","DLS",19719,74.5
"B4603","Ld",19720,57.5
"B4603","MBS",19721,24.5
"B4604","DLS",19724,68
"B4604","Ld",19725,52.5
"B4604","MBS",19726,21.5
"B4605","DLS",19729,64
"B4605","Ld",19730,53.5
"B4605","MBS",19731,21
"B4606","DLS",19734,63.5
"B4606","Ld",19735,51
"B4606","MBS",19736,21.5
"B4607","DLS",19739,63
"B4607","Ld",19740,50.5
"B4607","MBS",19741,21.5
"B4608","BFp",19744,61.5
"B4608","Bp",19745,70
"B4609","Bd",19750,66
"B4609","BFd",19751,60.5
"B4610","GLP",19756,54.5
"B4610","LG",19757,46.5
"B4611","Bd",19760,69.5
"B4612","Bd",19765,58
"B4613","GL",19770,25.5
"B4614","GL",19779,23.5
"B4615","Bfcd",19788,14.5
"B4615","Bfcr",19789,26
"B4615","H",19790,33
"B4616","Bd",19791,29
"B4617","Bd",19797,22.5
"B4618","GB",19803,18.5
"B4618","GL",19804,59.5
"B4619","Bd",19805,13.5
"B4619","Bp",19806,13.5
"B4619","GLpe",19807,42
"B4619","SD",19808,12
"B4620","Bd",19813,31
"B4621","Bd",19819,32.5
"B4622","Bd",19825,32.5
"B4623","Bp",19831,26
"B4624","Bp",19836,22
"B4625","Bp",19842,19
"B4626","Bp",19848,33
"B4627","Bd",19854,25
"B4627","GLl",19855,43.5
"B4627","GLm",19856,39.5
"B4627","Dl",19857,20.5
"B4627","Dm",19858,25.5
"B4628","Bd",19863,32
"B4629","Bd",19868,59.5
"B4629","GLl",19869,89
"B4629","GLm",19870,80.5
"B4629","Dl",19871,48
"B4630","GL",19877,167
"B4631","Bd",19879,117
"B4632","Bd",19884,137
"B4633","Bd",19889,116
"B4633","BT",19890,102.5
"B4634","Bd",19895,114
"B4634","BT",19896,101.5
"B4635","Bp",19901,72.5
"B4636","Bp",19906,72
"B4637","Bp",19911,71
